dataset,prediction,reference,duration_s,audio_id,sample_wer
labeled_algerian,"غابليهم غابليهم وتنتحنهم، هاد لي داتندير ان كومبوتي تدي شوية مرة كي تبغي ديك اللجو، اه شوية. ال ال ال شردي ما تجيك Zack C'est des choses qui sont pas confiantes, tu vois, qui ne sont pas forcément... هادشي شوية مرة حتما دارف فيها دعسل ولو كنترضى نديروش فيها شوية دعسل. الغش ندير بهاد الكومبوتيت كنترضى نديروهم بزاف الحويش، نعمت بها إنسارات. الغش ناخد دي توس.",نغليهم نغليهم وتنطحنهم بحال الى تندير تتجي شوية مرة كاين اللي تيبغي داك القشور دالليمون تيجي غزال لي كنتي درتي هاديك هادي شوية من الراحة ما درت فيها لا اعشاب لا والو نقدرو نديرو فيها شوية ديال العسل اش تندير بهاد نقدرو نديرو بزاف دلحوايج هنا عملت بيها تناخد,27.8,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/1ed31276-6298-430f-9402-a7dc5bd40f5b,1.2448979591836735
labeled_algerian,ندرة تك الخاصة، انتي كطبيبة واحسائية في أمراض السكري وأمراض الغدد الصماء. بقول أمانة هاد التقنية هادي كانت تنها غاتكون البديل وغاتكون الحل، الحل للمرضى اللي كاينين عندهم الغدة الدرقية وعقيده. من كنمش مثلا يفتوه على قد عندهم مشكل في القلب، صوري مثلا إنسان عنده واحد القوراخ سوت تخلص منه.,نظرتك الخاصة انت كطبيبة واخصائية في امراض السكري وامراض الغدد الصماء بكل امانة هاد التقنية هادي كنضن هي غتكون البديل وغتكون الحل الحل كنعانيو من الغدة الدرقية ومن العقيدات مثلا يفتحو على ود عندو مشكل فالقلب تصوري مثلا انسان عندو واحد الكرة خصو يتخلص منها,25.25,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/e95ef820-215b-4a09-99cb-c8390a822138,0.7555555555555555
labeled_algerian,وال والفعل المدري شكراً، شكراً ليلى على عرض المكتبة الوطنية لجمعية الشعلا، سيد إبراهيم بو عزنتنا، إبراهيم من حزب الأصل والمعاصرة، شكراً على المشاركة معنا. تقول شراشي دروك بان عضو الدي وان سي سي بتي كل شي وما زال باقي ميتقال وله ورش مفتوح ما خلصناش لا على كل حال الحلول المقترحة الورشة مفتوحة كان بزل خصوصا خصوصا في في في بسرعة الأمر يطلع,والفاعل المدني شكرا شكرا ليلى عاطر عضو المكتب الوطني لجمعية الشعلة السي عبد الرحيم بوعزة انت نائب برلماني على حزب الأصالة والمعاصرة شكرا على المشاركة معنا مسجد ركبان عضو الديوان السياسي قلتي كلشي ومازال باقي ميتقال والورش مفتوح على كل حال المقترحة مازال مازال خصوصا خصوصا فواحد بسرعة الأمر,26.25,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/6f876005-7c06-4d1b-a457-da281adcf1ba,1.0
labeled_algerian,السلام عليكم ورحمة الله وبركاته، مسمعينا الكرام، مسميعتنا الكريمات، مرحب بكم في بودكاست إسراء في موسم جديد، ضيوف جديد، مواضيع جديدة. اليوم معنا ضيف مميز وهو الدكتور مراد بو عش. مراد هو مسؤول الجودة للبرمجة بشركته الأمريكية، ابن مدينة شارتر لرسان إعلام آلي بجامعة بوميرتس، إنها تحصل على شهادات مهندس دولة في الإعلام الآلي، وأكمل الدكتوراه في فرنسا بالمخبر العلمي لبنية المعالجة الآلية بمومبرلي وجمعية بير بيون، جنوب فرنسا. المقام ببحث بعد الدكتوراه بفرنسا وكندا. قبل الانتقال إلى أمريكا إلى سيليكون فالي أو وادي سيليكون، حيث عمل لدى شركة إنترنت ياهو، أين اشتغل على منصب الجودة أداء والبرمجة والذكاء الاصطناعي والأجهزة الموجودة في مختلف مراكز بيانات. ورده نشط معروف على شبكة التواصل الاجتماعي من خلال قناته مباشرة سيليكون فالي على اليوتيوب والفيس بوك، أين يقدم محتوى من تخصصه الإعلام الآلي والتقنية ويستضيف شخصيات علمية معروفة في ذات المجال. وفوتول طه ونبدأ مع الضيف الثاني. صدق.,آه الاقتراح أنا في الماجستير كي تحدثنا على المصحف الإلكتروني الاقتراح اللي كان هو أنو تحسيس الجهات الوصية لأنو أي مستند قرآني ولا لازم يكون يعني معتمد من قبل جهات تكون وصية قال وزارة شؤون دينية ولا المعهد الإسلامي الأعلى بحيث أنو أنت عندما تريد تطوير تطبيق للقرآن الكريم تروح يعني تسحب هذاك,51.71975,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/1cd7fa91-4074-431d-9bfe-b6cb9154d7ff,2.6792452830188678
labeled_algerian,وين خرونا من الداخل وببطء وبالمهل، صعب لنا وقف شوية هاديك الخروج يطّنّش ليه تدار. أنا كنت ضمن واللي بخودو ديريفي برش نسميه اللي ماشي نبي نعرفه، السؤال اللي بخودو ديريفي، سي كي ما قال الشيخ تقي العثماني، There is no such thing as Islamic derivative، ليس هناك شيء اسمه مشتقات إسلامية. المشتقات تأخذ قيمة ديالها مشتقة من أصل. حنا في الإسلام نبيع ونشتري الأصل.,وينخرنا من الداخل وببطء وبالمهل صعيب لأنه هو كيشوف غي هاديك الخطوة ديال الطن شريت دار انا انا كنظن باش نسمح ليهم جينا بعدنا هاد السؤال كيما قال الشيخ تاقيل العثماني ليس هناك ماشي اسمه مشتقات اسلامية المشتقات تأخذ قيم ديالها مشتقة من اصل حنا في الإسلام نبيع ونشتري الأصل,29.9,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/452b1403-5fc1-490c-9c23-5c6de49a97a6,0.9
labeled_algerian,من الوقت غادي نأطر، أوكي النقطة أخرى اللي هي مهمة هي غنشغل وقتي بشي حاجة لما عندها تعلقة مع العالم الحقيقي، مع العالم الحقيقي، مع العائلة، مع الأصدقاء، نعاد إزاكسيتي أنشطة، نخرج للطبيعة راه طبيعة وحشتنا، را ماشي نحنا معيونا، را ماشي نخرج للطبيعة، يعني كيما كاين الجو أو الطقس نخرج ونعملو، لأن النهار ديالي ما عندهوش الحر عندهوش بال، الحمد لله. مرحبا الحمد لله وحباها الله,من الوقت غادي ناطرو وكاين نقطة خرى لي هي مهمة هي غنشغل وقت فشي حاجة اللي ما عندها تا علاقة مع العالم الحقيقي مع انشطة نخرج للطبيعة راه الطبيعة توحشاتنا راه خصنا نخرجو يعني كيما كان الجو او الطقس خصني نخرج النهار ديالي لي لي معندوش البحر عندو الجبل الحمد لله وحباها الله,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/8452d269-a53c-44b7-85ef-e093183dbbff,0.8113207547169812
labeled_algerian,ما سابقاً أهدت هذا السبب للحكومة السابقة بالرغم من أن الائتلاف الحكومي الآن وما يقود الائتلاف الحكومي كان مكوناً أساسياً ضمن الحكومة السابقة ولمدة عدة عقود من الزمن وكان بحقائب وزارية وازنة وكان يمتلك القرار من أجل يعني الدفعات دي. اتكلمنا على على على الدعم الاجتماعي. خلصنا لا يسمح ليش نروح نستمزيانة باش ما ما ما نمشي ما ما كن دعم اجتماعي كيجي هاد الدعم الاجتماعي. ده ما اتفضلت تعمل اجتماعي.,والواحات فنهار واحد طناش لساعة د السيارة غيمكن لك تشوف شي مجالات لي متعددة ومختلفة تماما وحدة على لخرا ايضا هاد الاختلاف عندو تأثير على الما المشكل اليوم د الما في المناطق القاحلة لي بعيدة من البحار معلوم بوم مطروح بواحد نقولو عويص جدا رانا مع الما لا تكلمتي على الما في طنجة ولا حتى في الرباط,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/8f7bfe96-5474-436a-8c27-19b082c87a06,1.2105263157894737
labeled_algerian,أنا لست فنان شعبي. أها، ما زلت كشيبش؟ لا، مش شعبي، ماشي نسميه شعبي، لا، أنت فش قلت لي عليها، أدخلني الغرر، أدخلني الغرر، لا، شامل شوية صعيبة كم كم. شامل هي تجمع بين جوشتلة المواهي، ما شاء الله، إليك كرم متعادل المواهي. آه، آه، وعبارات. كان سخسرو فراسنا، كان سخسرو فراسنا، نعترفوا براسنا، اه، في الشي جوا عندي وتيقولولي انتي را توجدينا صياغة السؤال، تنقول آه، تيقول.,اني انا لست فنان جميل اهاه ما تتكتبش لا ماشي عرفتي شناهي شامي راه فاش قلتيها ليا لا شامل شوية صعيبة شامل هي تتجمع بين جوج تلاتة د المواهب ما شاء الله عليك را متعدد المواهب اه اه كنستخسرو فراسنا كنستخسرو فراسنا نعتارفو براسنا اه فاش تيجيو عندي وتيقولو لي نتي راه تجيدين صياغة السؤال تنقول اه,26.5,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/0a45f3f3-131e-4d5e-896b-afc0c1f83ad4,1.0
labeled_algerian,الدخلات المحمس فراسة وبطبيعة الحال مع الوقت يعني ومع مع التكوين ديالي نقولي تكنتشوف كنتفهم المهن اللي كاينين بين الطيب بوليسين محامين قاضين كنتشوف راسي أكثر مهنة اللي يمكن زمان كنت فيها هي المحاماة أوكي كملت قراءة ديالي كنت زوجو عيل مي كانوا لما تخرج لي مزيانين فما عاد تفيتي,اللي دخلات ليه المحاماة فراسو وبطبيعة الحال مع الوقت يعني ومع مع التكوين ديالي وليت كنشوف كنفهم اه المهن اللي كاينين مهنة الطب اه بوليسي محامي قاضي كنشوف راسي اكتر مهنة لي يمكن زعما نكون فيها هي المحاماة كملت القراية ديالي يكون توجه علمي كانوا ديالي مزيانين,29.6,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/9d85868c-58d0-454c-aea5-ee2aa1adf199,0.6808510638297872
labeled_algerian,ولدان أغلبية هما هكى مغيل أنظمة لي يم خسر فعلا على نظام الدين القانوني هني الأسرة واللي كنسميوه هكى بالقانون. [Speech] الغشبية وبريت يجرجره في المحكمة ما يصير يجرجره في المحكمة هاد تجرجره,بلدان الأغلبية هوما هاكا من غير الأنظمة لي هي مختلفة على على النظام ديالنا القانوني يعني الأسرة ولي كنتاميو لها دالقانون آآ هاد الأجل هادي كتعطيك تتقولهم غادي تمشيو للتحكيم لأنه سريع جدا اما المحاكم راها المسطرة طويلة يعني تا في اللغة الشعبية وبغيتي تجرجرو فالمحكمة سير تجرجرو فالمحكمة هاد تجرجرو,29.75,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/ed82ca4c-1e77-4917-b30c-99e1ddd66462,0.8823529411764706
labeled_algerian,شوفوا حقيقة اليوم نقطة الضعف هي اللي هي الوليد طبعا. يمكن الشهويات اللي يبقوا فيها ما فرطوش الوليد ديالي حيث غيّلكم تمازّل في الدل. فأنا ما كرهتش أنا من دير دزيف ديال الحويج معا موي. أنا نقول لك هاد الناس ما موي في سبة تعرف خبرة. Нам не по рации. تنفس شويه خلصت شام صحى ختوم برا را ياتك نخلص كمشيو نجي نلف الكولوار، داخليا كنقول يا عزيز ذاتاس، نص عزيز ذاتاس.,بزاف د المكننة كيستغنى على اليد العاملة وهدا كلو كيطرح اسئلة كبيرة على غنقولو النمودج ديال التنمية الزراعية لي بغينا لبلادنا لاسيما فهاد الظروف الصعيبة ديال الما اللي قليل هادي جوج اسئلة صراحة ا استاذ السؤال الاول هو قبيلة عطيتي المثال بمنطقة ديال زاكورة مثلا وقلتي انه بقوة الانتاج الفلاحي كان كان,29.5,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/29272fe8-3cdb-4f81-8bd2-074ade2c4106,1.3653846153846154
labeled_algerian,"عندها عندها إدارة جيلها عندها سلوك تطبيقي معين. عندها عندها جامع ملكية مغربية، دوك جامع الملكية المغربية اشترى، وفتقسم الخديمة تبع الوزارة شبيه الرياضة، دوك عندها جامع ديالها، عندها بطاقات مغربية، عندها كأس العاش، عندها بحالها بحال الكورة، غيره كان خاص واحد اهتمام بكتاب. C'est même là. شوفوا exactement, j'ai jamais été لا مسؤولية للإعلام لا حتى المواطنين تما خصصوا يدخلو لها باش نختمو غادي نحاول نراجع معك الدور الزري أنا دلوقتي بدرت ها",اوكي ضمنش المرابي لا يضمن المرابي غي كتعكل كيجبد المسدس الناس ديال اجي نتا ما عندكش دار لاش غتوقف لك ما عنديش مدخول ما عنديش خدمة ما عنديش العقار ديما كيطلع غير اجي وتا من بعد وقلب على خدمة ولا ولا شريها وكريها ولا واخا هو مسكين كان ساكن فواحد البيت ديال الكرا ولا ساكن ففيلا امم ولا ساكن ففيلا,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/65d53e4e-a76b-4bf9-bb94-6dde696c19e9,1.2333333333333334
labeled_algerian,بودكاست لي كي جيب ناس حققونا زحات في المجال ديالو وناس كيعطيو نصائح وناس لي فغيمو عندها مسؤول في ست المجالات. والمجال المهم عندنا بالنسبة لنا هو راند توب خوناريا. اليوم معي واحد طيف صراحة سان سبيشال وأنا فان ديالو وأنا عازم نحلو بزاف اليوم راح كاسو معي اليوم. ايه معي سطراك المليح. احنا معاكم سيد مصطفى طارق. سلام عليكم. خبير بال خبير في التغذية وكوتش.,اللي كيجي بناس حققوا نجاحات في المجالات ديالهم وناس نصائح والناس اللي عندها ما تقول في شتى المجالات مجال المهم عدنا بالنسبة لينا حنا هو اليوما معايا واحد الضيف صراحة وانا ديالو انا عاجبني الحال بزاف اليوم لحقاش شوفو معايا اليوما اه معايا السي طارق المليح طارق خبير في التغدية,29.8,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/2e4e38fd-d3c6-4d2c-9d02-595ff74d67b6,1.06
labeled_algerian,هذا كان للثير سكتور، القتال خيري، العطائي، الاجتماعي، التكافلي، التعدد، هذا كان، وقد يشكل من الاقتصاد ما لا تقدر عليه الدولة بأكملها، وما احتاجتش تشتري ضربة، سفر ضربة، ملكة ستعطي نفس، شوف تغيرت شميت لي ما شاء الله كيدرو لي كليب وكذا وكذا، الناس اللي كيشوفوهم كينجحو كيعنوا الدواوير وكذا وكذا وكذا.,كاين القطاع الخيري العطاء الاجتماعي التكافلي تعاضدي هذا كاين وقد يشكل من الاقتصاد ما لا تقدر عليه اولى بأكملها وما يحتاج تا شي ضريبة صفر ضرائب مالك كيتعطى عن طيبين شوف نتا غي هاد الجمعيات لي ما شاء الله كيديرو وكدا وكدا الناس ملي كيشوفوهم كينجحو كيعاونو دواوير كدا وكدا وكدا,26.2,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/ae3fbabe-3f9b-48c5-bf93-56cf10d8ea50,0.7450980392156863
labeled_algerian,ما خلوه ما خش على الأقل يعني أبعت الإيمان والإنسان يتحرك يحاول يتحرك ويحاول ما يمكن أنه يتحكم في الكمية لأن أنا كله حدا مثلا نكشوا عندي ناس في الأيام الأخيرة الهم ديالهم رقم واحد هو كيفاش غادي ندير ننسى نفترض هي العيد را كتكون شيوات بزاف كيكونو الكمية كثيرة كيفاش غادي ندير ندير را را سهلة جدا علاش ما يمكنش نلقى كتافيو بوشبة وحدة في هاللحوم الحمراء في اليوم كنضل الأمر سهل خاصة شوية الإرادة وخصوصاً يعني في بيته,فكرة خطيرة فهمت حيت صراحة فكرة خطيرة ماشي بعدا قبل ما نهضرو على ما كنهضرش على اخلاقيا ولا شي حاجة خرا اه صحيا اه صحيا دابا كاين كاين واحد الحاجة لي واحد الفخ كيوقعو فيه بزاف ديال البنات هو انهم كيبقاو يعالجو من برا مثلا تا لحبوب عندها عندها واحد وكتحاول تعالجهم من برا راه خصك تعجي من داخل,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/27cbf741-9768-403c-b627-f56c3658dc69,1.305084745762712
labeled_algerian,"assistant [{""Start"":0,""End"":23.41,""Speaker"":0,""Content"":""ما بين الزوجين مليئة بالعواطف الإيجابية والتجارب الإيجابية، أوتوماتيك ممكن نحس بالأمان. ليش ما أمان؟ ملي كتجي نقل ننتقل للمرحلة الثانية. مش هي دائماً أمانة، مني كنوقع خلاف كبير، دائماً كيكونو أشياء قبل، ومني كتجينا بعد عدم الراحة من أشياء كيوقفلو كوبلا أو كيوقفلو كوتين. كمل""},{""Start"":23.41,""End"":30.0,""Speaker"":0,""Content"":""J'ai pas compris. C'est pas vrai. وهادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو كيملو هادلو",الناس مثلا وهداكشي انا معنديش بزاف د الأصدقاء معدودين على رؤوس الأصابع علاش حيت حيت انا انا انسان بيتوتي وانسان على راسي بخطرة الاصدقاء خاصهم خاصك تبدا دير واحد باش تكون معاهم باش تكون باش تكون سميتو انا تا فالعائلة تا فالعائلة دابا خوتي دابا عرفو ديالي انا,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/88efada4-8e8a-482a-943f-1a6a762aac44,2.8125
labeled_algerian,الحرية أنا ما رأيتها أنا استغربت لها عندها الوجدان. واو. هدول هدف من البداية. آه الحرية. يعني وأنا وأنا بيني وبينك أخويا ياسين سيبيلي أنا أي إنسان راح أخسرك وكون حر. أنا أقولك أنا أقولك أنا أعطيك هيك مثال ديل مثلاً واحد الفخ. وصفه ورا عادي. انت زيب لي الماكلة باش يقصصي. وكان هو خايف منك. علاش حرية. خايف على الحرية ديالو. هيك سكتهم. علاش انت سامس خايف.,راني مريضة نطلع عندها لوجدة واه هذا هو من البداية وانا بيني وبينك خويا ياسين تيبان ليا انا اي انسان را خصو يكون حر علاش امم انا نقولك انا نقولك انعطيك هي ديال مثلا واحد الفرخ ياك عصفوري عادي نتا جايب ليه الماكلة باش يقصي ولكن هو خايف منك اه حرية خايف على الحرية ديالو,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/c8aaa0f0-025c-4825-b60f-53d9398f472d,1.018181818181818
labeled_algerian,التحدي الأول تخليق الحياة البرلمانية، ضرورة تخريم المصالح العليا للوطن على الحسابات الحزبية، وتاليتاً ضرورة تحقيق الانسجام ما بين ديمقراطية سينغابورة والديمقراطية التشارتر، وهنا الله يخليك، مش هنضطر أقولك، أيه وهنا كان كل واحد له عزه، لأن التخليق ما يمكنلوش يتحسن فقط بالقانون، أكيد، أيضاً بالإرادة السياسية أن نشتر,التحدي الأول تخليق الحياة البرلمانية ضرورة تغليم المصالح العليا للوطن على الحسابات الحزبية وثالثا تحقيق الانسجام ما بين الديموقراطية التمثيلية والديمقراطية التشاركية وهنا الله يخليك وهنا كنقول واحد الحاجة بلي ان التخليق ميمكنلوش يتحسن فقط بالقانون اكيد ايضا بالإرادة السياسية اننا نشتغل,28.3500625,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/462e64e2-30cf-48a4-84df-c60cf5f469f1,0.5952380952380952
labeled_algerian,شي شيو واحد مثلا يع مك عنده مال عقار أو لي كوميرس مثلا سيمون لايف وهادا وكي بقا يقول واحد تايدل أنه شو شو را ما تخافوش را أنا ماشي نما ناوش نديلكم فورماسيون ش و و بحال تقول كيخليو أنهم هاد الفكرة ديال أن واحد ديك فورماسيون كيقول ليك واحد كيشوفه بمحجورا وحتى مثلا شي واحد من لي غير كيبدا يلمح على أنو غادي يدي فورماسيون كيقول ليك هو شي هجم ليه ام,شي شي وحدين متلا يا اما عندهم مع العقار اولا بحال متلا وهذا وكيبقاو يقولو واحد ديال انه غا شو شو را ما تخافوش راه اه انا ماشي ما ناويش ندير ليكم وبحال تقول كيخليو انهم هاد الفكرة ديال انه الواحد كيولي الواحد كيشوفها محقورة وحتى مثلا شي واحد ملي غير بدا يلمح على انه غيدير كيولي كلشي يهجم عليه امم,28.6,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/ba377c44-b46d-4005-9c91-54e5d14f0740,0.9180327868852459
labeled_algerian,ما عنديش معنى وصيني. كان يقولك الضرب سمع مع الأرض. عندي الدابه كان يقولك الضرب سمع مع الأرض. فكنت قولي له بزاف المرات ما حد دك تكبر. راه المستودي الموجدي يلي كتيجي تبدل. فكنت تحتاج انك تعود ضرب طلايل ال... يعني تعود تخملشي شوية الأكسيدات اللي عندك في الراس. والبلاك ارتس وتعود تجيب ضربة ما كينشي حوايجات زوين تكثير.,مالك بحال هكا معنديش مع نوصير ضرب السما مع الأرض دابا كنقولك ضرب السما معانا فكتقوليه بزاف دلمرات محدك كتكبر راه المستوى ديال النضج ديالك تبدل فكتحتاج انك تعاود ضرب طليلة يعني تعاود تخمل شي غي شوية دوك السدادر اللي عندك فالراس والبلاكارات وتعاود تجبد ربما كاين شي حويجات زوينين نتا كنتي,27.5,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/22c99794-1e99-4f32-8e3c-1cf60a903530,1.0192307692307692
labeled_algerian,"assistant [{""Start"":0,""End"":1.05,""Speaker"":0,""Content"":""احزني حلو للأماع.""},{""Start"":1.05,""End"":4.41,""Speaker"":1,""Content"":""تقدير الهياز دي الأوردينيت المغريبي متى فاهم في شيء.""},{""Start"":4.41,""End"":5.02,""Speaker"":0,""Content"":""شوف شوف.""},{""Start"":5.02,""End"":6.21,""Speaker"":1,""Content"":""ها اسمحني.""},{""Start"":6.21,""End"":11.52,""Speaker"":0,""Content"":""شوف. لما تريكس. ستيل ماتريكس.""},{""Start"":11.52,""End"":15.39,""Speaker"":1,""Content"":""ما هزدير في حيدر سلمي الفيديو.""},{""Start"":15.39,""End"":16.56,""Speaker"":0,""Content"":""شوف هون قولك.""},{""Start"":16.56,""End"":20.51,""Speaker"":1,""Content"":""سافر ها تشي واحدة تسبتار وخمسين عام ويللا دا دا راي شوف.""},{""Start"":20.51,""End"":21.26,""Speaker"":0,""Content"":""صح بي را شوف.""},{""Start"":21.26,""End"":22.08,""Speaker"":1,""Content"":""راي راي.""},{""Start"":22.08,""End"":22.74,""Speaker"":0,""Content"":""را را وح.""},{""Start"":22.74,""End"":23.55,""Speaker"":1,""Content"":""راي حماقة صح.""},{""Start"":23.55,""End"":30.0,""Speaker"":0,""Content"":""واحد كيف يقمع الصباح كيف يقمع السبات الصباح ونفتار وسربي وكتب ومشابش نعاس. و",اجي نحللها التقدير الحياة ديال المغرب انت اه سمحلي شوف الماتريكس اه شتي شوف غنقولك صافي راه تيجي شي واحد ا صاحبي ضارب خمسين عام ويالله هيشوف اصاحبي راه شوف راه غيتصرق راه واحد راه غيحماق اصاحبي واحد كيفيق مع الصباح كيفيق مع السبعة دالصباح ويفطر ويسربي وكدا وماشبعش نعاس وتكرفط ويمشي ويخدم,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/58b997cf-f49f-40e8-a124-976d9ec138a2,1.0754716981132075
labeled_algerian,قطعة الجميع، قطعة المعدة الذبح. الباقي واحد لخمسة وعشرين يوم تقريباً العيد. أنا أظن أنه العملية فعلاً كاين العرض كاين وأكثر من طلب ويعني ما نقول جواب نحن نقدره ولكن كيبقى أنه المدخلات، يعني مدخلات الإنتاج الحيوان هي اللي مرتفعة، هي اللي خلت هاد الارتفاع اللي كاين. يعني هو ختي العرض ولا كيطلع العرض؟,قتل جميع القاطع المعد للدبح باقي واحد الخمسة وعشرين يوم تقريبا العيد آآ انا اظن انه العملية فعلا كاين العرض كاين كتر من الطلب يعني منقولش جوابا عند السي بن قدور ولكن كيبقى انه المدخلات يعني مدخلات الإنتاج ديال هي لي مرتفعة هي لي خلات هاد الإرتفاع لي كاين يعني واخا ديال العرض ولكن كاين,26.65,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/562dd4a0-6bad-4795-be63-60fb3671fd1c,0.6909090909090909
labeled_algerian,أنتي شريت رistorان، ولك تمشي غير كتشري لي كوكس عاللي يقدام. تمشي الأصوات تيجي. ملك تشوفها فا كتشوف لورقة في الأسواق تيجي. على فانك تلقاها. في الخر كتقع الضريبة على القيمة المضافة، كتقع هي في الخر. إذن هادي ضريبة غير مباشرة كنديروها. كذلك الضرايب جمركية، رسم جمركيا، مثلا دخلتي شي حاجة، دخلتي على الشي، كتخلصي عليها الديوانة. لا ديوان، هادي كتسمى ضريبة غير مباشرة. إذن هادو هما الأنواع ديال,مثلا شي ولا كتمشي غير كتشري للأسواق ولا كتشوف الورقة في الأسواق التجارية كتلقى في اللخر كتلقاي الضريبة على القيمة المضافة كتلقايها فلخر اذن هادي ضريبة غير كنأديوها كذلك الضرائب الجمركية الرسوم مثلا دخلتي شي حاجة كتخلصي عليها الديوانة هادي كتسمى ضريبة غير مباشرة اذن هادو هما الأنواع ديال,29.6,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/4657cc39-c73d-4f39-b9f4-e5faea46e881,0.8775510204081632
labeled_algerian,ويدرّو فلأبليكيشن سلك تاني من أه تل 201 هو اللي باع. وش مزيانين وش مزيانين لا هو علمني علمي. ما غادي نعرفو حتى نهال نذبحو. إلى عرفنا بأن مية وتسعة وتسعين فيه مشكل، غادي نمشيو على السلك التاني نقولو له أجي له. فقط. صححها حتى تسمعيها. اللي هذيلك تقولي. لا لا لا. اللي جايبينه جايبينه. اللي جايبينه جايبينه. اللي جايبينه جايبينه. اللي جايبينه جايبينه. اللي جايبينه جايبينه. اللي جايبينه جايبينه. اللي جايبينه جايبينه. عندي أنا في الحقيقة باش نخلصي شوية من هاد الموضوع. يعني ترا قربنا نستغلي. أنا عندي مسكتار.,كنسخنو واحد الشوية او كنحطوه فداك البانيو او كنغطسوها تلاتين دقيقة نعم باش مزيان الما اللي بغات كنهزوها وهنا الخطأ الكبير الى جينا وخشينا هادي مباشرة هنايا نعم كتبقى الما وكيبقى الما فالقاع وكيغرقو تقدر تموت لنا نعم ضروري ضروري ضروري نحيدو الما من بعد نص ساعة نجيو ونخويو,27.8,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/678a641f-c384-40f9-a37f-f0515e4993f1,1.7959183673469388
labeled_algerian,زي ما يبقى زي ما يبقى ونسوي ستار مان إلى أسرة أورو كده، أنتي جيبي لي ميريكان، يسيبولي سحله درايف، يسيبولي طراص أورو، إيه، ميريكان يراك عارف نسيب ستار أسترالي، أوكي، لا خير لا خير. باقى عندهم فلوس ما زال دوك بويز فريو موي جانا تاكل اللات، خمسين إن شاء الله. هن هضرو على اللونغ ريل أهمية ديال الاقتصاد، إيكونوميكس. اللونغ ريل أهمية ديالك كلوغ. أوكي. يعني، اللونغ ريل هادين نقدرو.,جوج يبقاو تيبقاوهم تيتسطر معاه على عشرة اورو كدا تيجي عندو ميريكاني تيقوليه بحال هاد الرايب تيقوليه اورو هاك ميريكاني راك عارف جيت سطرت استراليا وكاين الى اخره باقي عندهم شوية مازالا با يوسف اليوما فهمتيني ان شاء الله انهضرو على الأهمية ديالها الأهمية ديالها كلغة يعني غادي ندقدق,27.05,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/c1c88604-78f7-4c5a-8580-5b9ea53d1ffd,1.3673469387755102
