category,instruction,response,augmentation_type
advice_guidance,نحب نتعلم تحليل البيانات منين نبدأ وفاش تنفعني؟,تحليل البيانات هو مهارة المستقبل في كل المجالات. ابدأ بتعلم الـ Excel (المستوى المتقدم)، من بعد تعلم لغة SQL باش تجيب البيانات، ومن بعد بايتون ولا R للتحليل العميق. هي تنفعك خاطرها تخليك 'تاخذ قرارات بناءً على أرقام' موش على انطباعات. في الخدمة، الشخص اللي يعرف يحلل البيانات ويخرج منها 'نتائج مفيدة' (Insights) هو الشخص اللي الشركات تحب تخلصو برشة وتعتمد عليه. هي لغة العصر.,native
task_oriented,شنوة هو الـ دوكر وكيفاش يعاون في البرمجة؟,دوكر هو أداة قلبت الموازين في عالم البرمجة. الفكرة متاعه: عوض ما تقول 'البرنامج يخدم عندي وما يخدمش عند صاحبي'، دوكر يضمن اللي الكود يخدم في كل بلاصة بنفس الطريقة. كيفاش يخدم: يستعمل حاجة اسمها Container، وهي بيئة معزولة فيها كل ما يحتاجه البرنامج (كود، مكتبات، إلخ). الـ Image هي القالب اللي نصنعوا منه الـ Container. والـ Dockerfile هو الورقة اللي فيها التعليمات باش تبني الـ Image. الفايدة: سهولة في النشر، ما ثماش تعارض بين البرامج، وتقدر تكبّر المشروع (Scaling) بسهولة. تعلم دوكر توا من أهم الحاجات اللي يطلبوها في سوق الشغل.,native
advice_guidance,شنوة هو مفهوم الـ عقلية النمو وكيفاش نطبقه؟,الـ عقلية النمو ولا 'عقلية النمو' هي فكرة تقول اللي ذكاءك ومهاراتك موش ثابتين، وتقدر تطورهم بالخدمة والتعلم. عكس الـ Fixed Mindset اللي يخلي الشخص يظن اللي هو 'تولد هكا'. باش تطبقها: عوض ما تقول 'أنا فاشل في الماط'، قول 'أنا لتوة ما تعلمتش الماط باهي'. استقبل الفشل كأنه درس موش كأنه حكم عليك. التحديات هي فرص باش تكبر. العلم أثبت اللي المخ يتبدل ويتطور كيف تتعلم حاجات جديدة. المهم هو المحاولة والاستمرار.,native
task_oriented,كيفاش يخدم الـ تعلم آلي ببساطة؟,الـ تعلم آلي (تعلم الآلة) هو كيفاش نعلموا الكمبيوتر يفهم من غير ما نعطوه أوامر مباشرة. في البرمجة العادية، نعطوه قواعد (مثلاً: إذا ثمة وذنين وذيل يعني قطوس). في الـ ML، نعطوه آلاف التصاور متاع قطوسات وهو وحده وحده يطلع الأنماط. ثمة 'التعلم الموجه' (Supervised) وين تكون البيانات معروفة، و'التعلم غير الموجه' وين الكمبيوتر يكتشف المجموعات وحده. الكمبيوتر يبدأ يغلط ويصلح في روحه تدريجياً حتى تطلع النتيجة صحيحة بنسبة كبيرة. هذا هو السر وراء الـ توصيات في اليوتيوب ولا الفايسبوك.,native
advice_guidance,كيفاش نبني بدن رياضي في الدار من غير جيم؟,تقدر تعمل فورمة في الدار بوزن بدنك برك. للصدر واليدين: عليك بالـ Push-ups (بومبات). للظهر: الـ Inverted Rows باستعمال طاولة قوية. للساقين: الـ جلسات والـ خطوات الانقضاض. للكرش: الـ تمرين البلانك والـ Bicycle Crunches. وللقلب (تمارين القلب): الـ Jumping Jacks والـ Burpees. ابدأ بـ 3-4 مرات في الجمعة، كل حصة 30 دقيقة. السر الكل في الانضباط، وما تنساش اللي الماكلة تمثل 70% من النتيجة. كول البروتين (عظم، دجاج، حوت) وابعد على السكر، وتو تشوف الفرق.,native
general_knowledge,شنوة هو الـ طاقة متجددة وأهم مصادره؟,الطاقة المتجددة هي الطاقة اللي تجي من الطبيعة وما توفاش. أهمها: الطاقة الشمسية (تونس بلاد شمس وعندها مستقبل كبير فيها)، طاقة الرياح (باستعمال التوربينات)، والطاقة المائية (السدود). الميزة متاعها أنها نظيفة، ما تمسخش البيئة وتخرجنا من تبعية النفط والغاز. تونس حاطة هدف باش توصل لـ 35% طاقة متجددة في 2030. الاستثمار في الطاقة الشمسية في الدار توا ولا أسهل بفضل القروض والتشجيعات، وهو حل ممتاز باش تنقص في فاتورة الضوء.,native
general_knowledge,كيفاش يخدم الـ نظام الموقع وعلاش هو دقيق برشا؟,الـ نظام الموقع (نظام تحديد المواقع) يخدم بشبكة متاع أقمار صناعية تدور بالأرض. تليفونك يستقبل إشارات من 4 أقمار على الأقل في نفس الوقت. كل قمر يبعث مكانه والوقت اللي خرجت فيه الإشارة بدقة نانو-ثانية. تليفونك يحسب قداش خذات الإشارة وقت باش توصل، ومنها يعرف بعدك على كل قمر. بعملية حسابية (Triangulation)، يطلع موقعك وين بالضبط. الدقة هذي ممكنة خاطر الأقمار فيها ساعات ذرية متطورة برشا، وحتى نظريات أينشتاين (النسبية) يطبقوها في الحسابات باش ما يغلطش الموقع.,native
advice_guidance,كيفاش نعيش حياة أبسط وننقص من الاستهلاك؟,الحياة البسيطة (التبسيط) هي أنك تركز على الحاجات اللي تعطيك قيمة بالحق. ابدأ بفرز حوايجك: الحاجة اللي ما لبستهاش عام كامل، تصدق بيها. قبل ما تشري أي حاجة جديدة، اسأل روحك 'هل أنا محتاجها بالحق ولا باش نشريها خاطرها بروموسيون؟'. نقص من التبعية للتكنولوجيا والاشتراكات اللي ما تستعملهاش. استثمر فلوسك في تجارب (سفرة، خرجة، لمة) عوض ما تلم الماعون والأجهزة. البساطة تعطيك راحة بال، تنقص عليك التوتر وتوفرلك فلوسك.,native
task_oriented,كيفاش نتعلم الـ دفلبمون ويب من الصفر؟,تطوير الويب فيه طريق واضح. ابدأ بالـ Frontend: تعلم HTML (هيكل الموقع)، CSS (الزينة والتنسيق)، وJavaScript (اللي يخلي الموقع يتحرك). بعد ما تتمكن منهم، تعلم Framework كيما ريأكت ولا Vue.js. إذا تحب تكمل للـ Backend (الكواليس)، تعلم بايتون مع Django ولا Node.js. لازمك زادة تتعلم كيفاش تتعامل مع قواعد البيانات (SQL). أهم حاجة هي التطبيق: اصنع موقعك الشخصي، ولا حتى موقع صغير متاع قضية. ثمة مواقع كيما 'FreeCodeCamp' و'The Odin Project' يعاونوك برشا ومجانيين.,native
task_oriented,شنوة هو الـ الحوسبة السحابية وشني الفرق بين AWS وAzure وGoogle Cloud؟,الـ الحوسبة السحابية (الحوسبة السحابية) هي أنك تكري 'سيرفرات' وقوة معالجة عبر الإنترنت عوض ما تشري أجهزة غالية وتخليها عندك. AWS (أمازون) هي الأكبر وعندها أكثر خدمات، ويطلبوها برشا في سوق الشغل. Azure (مايكروسوفت) ممتازة للشركات اللي تستعمل في الويندوز والأوفيس. Google Cloud (GCP) قوية برشا في الذكاء الاصطناعي وتحليل البيانات الكبيرة. الاختيار بيناتهم يعتمد على مشروعك: إذا تحب حاجة منتشرة برشا عليك بـ AWS، وإذا تحب التكامل مع مايكروسوفت عليك بـ Azure.,native
advice_guidance,كيفاش نحسن التركيز والذاكرة متاعي؟,تحسين التركيز يجي بعادات يومية. أولاً: النوم الكافي (7-8 ساعات) هو وقت اللي المخ يرسخ فيه المعلومات. ثانياً: نقص من المشتتات — وقت الخدمة، ابعد التليفون وقص الإشعارات. ثالثاً: التغذية — كول الحوت (أوميغا 3)، المكسرات، والخضر الورقية. رابعاً: استعمل تقنية 'الـ تقنية بومودورو' — تخدم 25 دقيقة وترتاح 5 دقائق. خامساً: مرن مخك بالألعاب الذهنية ولا تعلم لغة جديدة. وأهم حاجة، نقص من الـ multitasking، خاطر المخ يضيع برشا جهد كيف يحاول يعمل برشا حاجات في وقت واحد.,native
general_knowledge,شنوة هي أحسن ألعاب الفيديو وكيفاش نلعب مع صحابي أونلاين؟,في تونس، الألعاب الأكثر شعبية هي 'فالورانت' و'League of Legends' و'CS2' — هاذم ألعاب تكتيكية وتطلب تنسيق كبير. ثمة زوز أساطير 'FIFA' (EA FC) و'GTA V'. باش تلعب مع صحابك، لازمك كونيكسيون باهية واستعمل برنامج 'ديسكورد' باش تحكي معاهم وقت اللعب. اختار ديما 'Server' قريب لتونس (غالباً في أوروبا كيما Frankfurt) باش يكون الـ Ping طايح واللعبة ما 'تلاغيش'. اللعب أونلاين هو أحسن وسيلة باش تقوي روح الفريق وتستمتع بوقتك.,native
student_life,شنوة هو الفرق بين الـ AI التوليدي والـ AI العادي؟,الفرق ساهل: الـ AI العادي (التقليدي) هو اللي يحلل ويصنف — كيما اللي يعرف وجهك في التليفون ولا اللي يكتشف الـ Spam في الإيميل. الـ AI التوليدي (Generative) هو اللي 'يصنع' حاجات جديدة — كيما شات جيبيتي اللي يكتب نصوص، ولا ميدجورني اللي يصنع تصاور من الخيال. العادي يطبق القواعد اللي تعلمها، والتوليدي يستعمل البيانات اللي عنده باش يبتكر حاجة ما كانتش موجودة. الزوز مهمين، أما التوليدي هو اللي عامل الثورة الكبيرة توا.,native
task_oriented,شنوة هو الـ مفتوح المصدر وكيفاش نجم نشارك فيه؟,الـ مفتوح المصدر (المصدر المفتوح) يعني برامج الكود متاعها متاح للناس الكل باش يقرأوه ويعدلوه — كيما لينوكس وAndroid. باش تشارك، ابدأ بمواقع كيما GitHub. ابحث على مشاريع فيها تاغ 'good first issue' — هاذم مشاكل ساهلة للمبتدئين. موش لازم تصلح كود معقد من الأول، تنجم تبدأ بتحسين الوثائق (Documentation) ولا ترجمة البرنامج للدارجة. المشاركة في الـ مفتوح المصدر تبنيلك CV قوي برشا وتخليك تتعلم من كبار المبرمجين في العالم.,native
advice_guidance,كيفاش نبدأ مشروعي الخاص في تونس؟,بداية مشروع في تونس تحب لها صبر وتخطيط. أولاً: ثبت في فكرتك — هل ثمة سوق حقيقي ليها؟ ثانياً: اعمل دراسة جدوى بسيطة. ثالثاً: المرحلة القانونية — تنجم تبدأ بـ 'ترخيص تجاري' ولا تحل شركة (شركة ذات مسؤولية محدودة / شركة شخص واحد). ارجع لـ API (وكالة النهوض بالصناعة) ولا مراكز الأعمال يدلوك. رابعاً: التمويل — ابحث عن قروض الـ BTS ولا الـ شركة ناشئة Act إذا كان مشروعك تكنولوجي. خامساً: ابدأ بـ منتج أدنى قابل للتشغيل (أول نسخة بسيطة من منتجك) وجربها مع الكليونات قبل ما تصرف برشا فلوس. العلاقات (شبكات) هي الكل.,native
task_oriented,كيفاش نصمم قاعدة بيانات (قاعدة بيانات) باهية من الأول؟,"تصميم قاعدة البيانات هو الساس متاع أي برنامج. أولاً: افهم البيانات متاعك مليح واعرف العلاقات بيناتهم (One-to-Many, Many-to-Many). ثانياً: طبق الـ Normalization باش ما تعاودش نفس المعلومات وتضيع البلاصة. ثالثاً: اختار أنواع البيانات الصحيحة (مثلاً ما تستعملش Text لحاجة فيها رقم). رابعاً: استعمل الـ Indexes في الحقول اللي باش تلوج فيها برشا باش تسرع الخدمة. خامساً: ما تنساش الـ Security والـ Backup. قاعدة بيانات منظمة توا توفر عليك برشا وجيعة راس وتعب في المستقبل كيف يكبر المشروع.",native
general_knowledge,قداش يتكلف تشكيل ستوديو منزلي (ستوديو منزلي) باهي في تونس؟,باش تعمل ستوديو يخرج جودة احترافية، لازمك ميزانية بين 4 ملاين و9 ملاين دينار تونسي. الحسبة تشمل: 'ارغ' باهت (حوالي 3 ملاين)، كارت صون (900 دينار)، ميكروفون كوندنسر (600 دينار)، سماعات ستوديو (750 دينار)، ومنيتورات (1500 دينار). هذا الماتريال يخليك تسجل كمنجة، دربوكة، ولا غناء بجودة قريبة برشة من الستوديوهات الكبيرة.,native
general_knowledge,كيفاش نختار سماعات (سماعة رأس) باهية لعزف الارغ في الليل؟,لازم تختار سماعات من نوع 'Closed Back' باش الصوت ما يخرجش لبره وما يقلقش اللي معاك في الدار. ماركات كيف Sennheiser ولا Audio-Technica أسوامهم تبدأ من 300 دينار وتوصل لـ 900 دينار. المهم تكون مريحة على الأذنين خاطر التمارين تنجم تاخذ برشة وقت.,native
advice_guidance,ساعات تجيني دقات قلب قوية ونحس روحي باش نموت ولا باش نهبل، ونولي ننهج وما عادش خالط على النفس. شنوة هذا؟,اللي تحكي فيه هو 'نوبة هلع' (نوبة هلع). البدن يتفاعل مع الخوف الداخلي كأنو فمة خطر حقيقي. أول حاجة لازمك تعرفها إنك مش باش تموت وماكش باش تهبل، هي جوست حالة عابرة. حاول تتعلم تمارين التنفس (تجبد الهواء ببطء وتخرجو ببطء) وتجنب المنبهات كيف القهوة والتاي. إذا تكررت برشا مرات، فمة دوايات تعاونك باش تنقص من حدة القلق هذا.,native
advice_guidance,نحشم برشا كي نجي نحكي مع العباد ولا كي ندخل لبلاصة فيها برشا ناس، وجهي يحمار ونولي نرعش ونحب نهرب. كيفاش نتجاوز الخوف هذا؟,هذا يتسمى 'رهاب اجتماعي' (رهاب اجتماعي). الحل مش في الهروب، خاطر الهروب يزيد يقوي الخوف. لازمك تبدأ تواجه بالتدريج (exposition graduelle). ابدأ بسلام بسيط، ومن بعد بكلمة، ومن بعد بحوار. تنجم تعمل حصص علاج سلوكي معرفي (العلاج المعرفي السلوكي) اللي تعاونك تبدل فكرتك على نظرة الناس ليك وتقوي ثقتك في روحك.,native
advice_guidance,عندي مشكلة في النوم، نقعد بالسوايع نتقلب في الفرش ومخي ما يسكتش، ونقوم الصباح مهدود وتعبان. فمة دواء ولا حل طبيعي؟,الأرق (أرق) ديما وراه حكاية، يا إما قلق ولا عادات نوم غالطة. حاول تنحي التليفون قبل بساعة من النوم، واعمل وقت قار ترقد فيه وتقوم فيه. تنجم تشرب 'تيزان' (تيزانة) ترخي الأعصاب. إذا المشكلة تواصلت، الطبيب ينجم يوصفلك منشطات للنوم لفترة قصيرة، أما الأهم هو إنك تفرغ مخك من المشاكل قبل ما تحط راسك على المخدة.,native
advice_guidance,أقل كلمة تشعلني، نولي نعيط ونكسر وما نتحكمش في أعصابي، ومن بعد نندم برشا. هل فمة دواء يهدي الأعصاب؟,سرعة الانفعال تنجم تكون ناتجة على ضغط كبير (ضغط نفسي) ولا تراكمات. فمة دوايات تسمى 'معدلات المزاج' (thymorégulateurs) تنجم تعاون، أما الأهم هو إنك تتعلم تقنيات 'التحكم في الغضب'. كي تحس روحك باش تتغشش، ابعد من البلاصة، اشرب ماء، وتفكر إنو ردة فعلك باش تخسرك برشا حاجات. الرياضة زادة تعاونك باش تخرج الطاقة الزايدة.,native
advice_guidance,نحس روحي ديما مهددة، كأنو فمة مصيبة باش تقع، وقلبي ديما مقبوض من غير سبب واضح. شنوة هذا؟,هذا يتسمى 'قلق عام' (قلق عام). مخك ديما في حالة استنفار (alerte). الحل يبدأ بتنظيم نمط الحياة: نقص كافيين، ارقد مليح، واعمل رياضة. فمة زادة تقنيات 'التأمل' (méditation) تعاون برشا. إذا القلق مأثر على حياتك اليومية، فمة دوايات مضادة للقلق (anxiolytiques) تعطى لفترة قصيرة تحت إشراف طبي.,native
advice_guidance,عندي خوف مرض من الأماكن المغلقة (الاسانسير، الطيارة)، نولي نتخنق وما نلقاش هواء. كيفاش نداويه؟,هذا 'رهاب الأماكن المغلقة' (رهاب الأماكن المغلقة). العلاج السلوكي هو الأنجع: الطبيب يبدأ يعرضك لمواقف تشبه للي تخاف منو بالتدريج (بالتخيل أولاً ومن بعد في الحقيقة) مع تعليمك كيفاش تتحكم في نفسك. فمة زادة دوايات تتاخذ 'عند الحاجة' (مثلاً قبل ركوب الطيارة) باش تهديك، أما المواجهة هي الحل الجذري.,native
advice_guidance,نخاف من المستقبل برشا، ديما نخمم بلاكش نمرض، بلاكش نفلس، بلاكش صغاري يجرالهم حاجة. كيفاش نعيش اللحظة؟,الخوف من المجهول يضيع عليك 'توا'. فكر إنو المستقبل مش بيديك، والسيناريوهات الخايبة اللي في راسك 99% منها مش باش تصير. تعلم تقنية الـ 'اليقظة الذهنية' (الوعي التام)، يعني تركز في الحاضر، في الحاجة اللي تعمل فيها توة. كل ما مخك يهرب للمستقبل، رجعو بلطف للي تعمل فيه (ماكلة، خدمة، مشي).,native
advice_guidance,نحس في روحي ديما تعبانة جسدياً، ظهري يوجع، راسي ديما يسطر، ومعدتي مقلوبة، والطبة يقولولي لاباس. شنوة السبب؟,هذا يتسمى 'تجسيد القلق' (تجسيد نفسي). الوجيعة النفسية كي ما تخرجش بالكلام، تخرج في البدن. بدنك قاعد يصرخ ويقولك 'أنا تعبان'. لازمك تعالج القلق الأساسي (ضغط نفسي) وتتعلم كيفاش ترخي أعصابك. حصص التدليك (massage) واليوغا يعاونوا، أما العلاج النفسي هو اللي يخلي الأوجاع هذي تختفي نهائياً.,native
advice_guidance,عندي مشكلة التسويف (تأجيل)، ديما نوخر في خدمتي لآخر لحظة ومن بعد نتفجع ونعملها بالغالط. كيفاش نبطل العادة هذي؟,التسويف مش كسل، هو 'خوف' من الفشل ولا من صعوبة المهمة. ابدأ بمهمة صغيرة برشا (قاعدة الـ 5 دقائق). كي تبدأ، الصعوبة توة تنقص. قسم الخدمة الكبيرة لأجزاء صغيرة. ابعد التليفون عليك وأنت تخدم. كافئ روحك كي تكمل حاجة. المهم هو 'البداية' مش النتيجة المثالية.,native
advice_guidance,عندي مشكلة نتف الشعر (trichotillomanie)، كل ما نتقلق نلقى روحي ننتف في شعري ولا حواجبي من غير ما نشعر. شنوة الحل؟,هذا اضطراب ناتج عن قلق وتوتر كبير. هو وسيلة لا شعورية لتفريغ الضغط. الحل يبدأ بالوعي: حط 'خاتم' ولا 'لاستيك' في يدك باش تفيق بروحك كي تجي باش تنتف. عوض الحركة هذي بـ 'كرة ضغط' (ضغط نفسي ball). فمة دوايات تعاون على تخفيف القلق هذا، والعلاج السلوكي فعال برشا في تبديل العادة هذي بعادة أخرى مش مضرة.,native
emotional_support,بنتي عمرها 8 سنين، لاحظت اللي هي ولات تغزر للتلفزة من قريب برشة، وفي المدرسة المعلمة قالتلي اللي هي ما تنقلش مليح من السبورة. زعمة نقص نظر؟,"بسم الله، أكيد هاذي علامات 'نقص نظر' (غالباً قصر النظر). 
- الصغير ساعات ما يفيقش بروحه اللي هو ما يشوفش مليح، يباله العباد الكل يشوفوا هكاك.
- لازم تمشي لطبيب عيون في أقرب وقت باش يعمللها قيس نظر.
- إذا خذات مرايات، شجعها تلبسهم واختارلها موديل مزيان تحبه هي، باش ما تحسش بالفرق مع أصحابها.
- نقصوا من استعمال التابلت والتلفون خاطرهم يزيدوا يتعبوا العين. ربي يحفظلها نظرها.",native
emotional_support,ولدي عنده السمنة، يحب ياكل كان الماكلة الشارعة (أكل سريع) والمقليات، وما يحبش يتحرك. خايفة عليه من السكر والضغط وهو مزال صغير.,"بسم الله، السمنة عند الصغار هي 'قنبلة موقوتة'. 
- الحل ما يجيش بحرمانه من الماكلة (الريجيم القاسي)، خاطر باش يولي ياكل في السر.
- لازم العيلة الكل تبدل نظامها الغذائي: نقصوا من القليان والمناقز (Soda) ودخلوا الخضرة والغلال.
- شجعه على السبور، قيدله في نادي يحبه هو (كورة، سباحة) باش يحرق الطاقة.
- ابعدوه على التلفون والتلفزة وقت الماكلة، خاطر الصغير ما يفيقش بروحه قداش كلى وهو يتفرج. الصحة تاج، ربي يحفظه.",native
emotional_support,ولدي ولى مدمن على ألعاب الفيديو (فري فاير / بابجي). يضل بالـ 10 سوايع يلعب، وكي نحي عليه التليفون يولي عنيف ويحب يكسر كل شي.,"بسم الله، هذا 'إدمان رقمي'. 
- السحب المفاجئ يعمل 'أعراض انسحاب' كيما الدخان.
- لازم النقص بالتدريج: من 10 سوايع لـ 8، لـ 5، لين نوصلوا لساعة في النهار.
- لازم البديل: سبور، خروج، لمة عائلية. 
- إذا لزم الأمر، استشارة مختص في الإدمان السلوكي ضرورية. ربي يعينكم.",native
emotional_support,بنتي في الروضة، المعلمة قالتلي اللي هي تتوجع ساعات في بلاصتها الخاصة وني لاحظت اللي هي تلمس في روحها برشة. زعمة شني الحكاية؟,"بسم الله، في العمر هذا فمة 'اكتشاف الذات' وفمة 'التهابات'. 
- أول حاجة: هزيها لطبيب أطفال، ينجم يكون عندها 'ديدان' (ديدان الأمعاء) هي اللي تسبب في الحكة والوجيعة.
- إذا الحكاية نفسية، طفي الضو وما تصيحش عليها، وشغليلها يديها بلعبة أخرى. 
- ثبت في الروضة لا يكون فمة حد ضايقها. ربي يلطف بيها.",native
general_knowledge,كيفاش المريض يواجه نوبة الهلع (نوبة هلع)؟,لازم يعرف اللي هي ما تقتلتش وهي جوست سحابة وتعدي. يركز على تنفسو ويحاول يهدّي بدنو بشوية بشوية.,native
general_knowledge,شنوة أهمية العلاج بالكلام (علاج نفسي) بجنب الدواء؟,الدواء يصلح كيمياء المخ، والكلام يصلح طريقة التفكير والتعامل مع المشاكل. الزوز مع بعضهم يعطيو أحسن نتيجة.,native
advice_guidance,علاش الطبيب يطلب فحص رسم قلب (رسم القلب) قبل بعض الأدوية؟,خاطر فما أنواع متاع دوايات نفسية تنجم تأثر على دقات القلب. الطبيب يحب يطمن اللي قلب المريض يتحمل الدواء من غير مشاكل.,native
general_knowledge,إذا كان واحد يخدم في شركة خاصة بكونترا (عقد دائم) وعملوا له طرد تعسفي (Licenciement abusif) من غير ما يكون عمل غلطة فادحة. شنوة هي المستحقات القانونية اللي يضمنها له قانون الشغل التونسي في الحالة هذه؟ وكيفاش يتحسب غرامة الطرد؟,العامل عنده الحق في: 1- أجرة أيام الخدمة اللي خدمها، 2- غرامة الإعلام بالمغادرة (إشعار مسبق)، 3- غرامة الطرد (التي تحسب بـأجرة شهر عن كل سنة أقدمية في حدود 3 أشهر)، 4- غرامة الضرر (Dommages et intérêts) اللي يحكم بيها القاضي وعادة ما تكون بين شهر وشهرين عن كل سنة أقدمية.,native
general_knowledge,واحد عمل حادث مرور (لا قدر الله) وكان هو الغالط، لكن التأمين متاعه (تأمين) وفى عنده نهارين وما فاقش به. شنوة هي التبعات القانونية اللي تنجم تصير له من ناحية التعويض للمتضرر ومن ناحية الخطايا المالية؟,يعتبر في حالة 'عدم تأمين'. قانوناً، صندوق ضمان ضحايا حوادث المرور يخلص المتضرر، وبعد يرجع على صاحب الكرهبة 'بالفلس' ويفتك له أملاكه باش يرجع الفلوس. زيادة على خطية مالية كبيرة توصل للسجن في حالات معينة ومصادرة الكرهبة.,native
general_knowledge,العرف متاعي ما يحبش يصب عليّ في الـ الصندوق الاجتماعي، شنوة نعمل؟,هذا حقك القانوني وماهوش مزية. تنجم تمشي تتصل بأقرب مكتب للصندوق الوطني للضمان الاجتماعي وتعمل مطلب 'تسوية وضعية'. ولا تنجم تشكي لتفقدية الشغل باش يثبتوا اللي أنت تخدم وغادي يولي العرف ملزم باش يصب عليك المفعول الرجعي متاعك الكل.,native
general_knowledge,طردوني من الخدمة تعسفياً، شنوة يلزمني ناخذ؟,إذا كان الطرد تعسفي (Licenciement abusif)، عندك الحق في غرامة الطرد، ومنحة الإعلام بترك العمل (إشعار مسبق)، وزيدهم تعويض على الضرر اللي صارلك. القاضي هو اللي يقدر التعويض هذا حسب قداش عندك خدمة وشنوة الضرر.,native
general_knowledge,شنوة الفرق بين عقد عقد التشغيل الأول وعقد عقد محدد المدة؟,الـ عقد التشغيل الأول هو عقد إعداد للحياة المهنية، يعني تربص موش عقد شغل حقيقي، والدولة تعاون في الخلاص. أما الـ عقد محدد المدة هو عقد شغل محدد المدة، تولي فيه خدام رسمي وتتمتع بحقوقك كاملة والـ الصندوق الاجتماعي واجبة فيه.,native
general_knowledge,ينجم العرف ينقصلي في شهريتي إذا الشركة باركة؟,لا، العرف ما عندوش الحق ينقص في الشهرية المتفاهمين عليها في العقد من راسو. إذا فمة صعوبات اقتصادية، لازم يتعدى عبر لجنة مراقبة الطرد ولا باتفاق كتابي موثق، وبشرط ما يطيحش تحت السميغ (الأجر الأدنى).,native
general_knowledge,شنوة هو السميغ (الأجر الأدنى) توا في تونس؟,السميغ هو الأجر الأدنى المضمون لمختلف المهن، ويتبدل بقرار من الحكومة. فمة سميغ متاع 48 ساعة وسميغ متاع 40 ساعة، وما يلزم حتى حد يخلص أقل منهم.,native
general_knowledge,إذا مرضت، شنوة نعمل باش ما يطردونيش؟,لازمك تبعث شهادة طبية (Certificat médical) للشركة في ظرف 48 ساعة. هكا تعلمهم بمرضك وتكون محمي قانونياً، والـ الصندوق الاجتماعي هي اللي تخلصك في أيامات المرض حسب القانون.,native
general_knowledge,نحب نستقيل، قداش لازم نعلم العرف قبل؟,لازمك تحترم مدة الإعلام (إشعار مسبق) المكتوبة في عقدك. إذا موش مكتوبة، نرجعوا للعرف السائد ولا الاتفاقية الإطارية، وعادة تكون شهر لغير الإطارات.,native
general_knowledge,عقد الـ عقد دائم يوفى وحدو؟,لا، عقد الـ عقد دائم هو عقد غير محدد المدة. ما يوفى كان بالاستقالة، ولا الطرد لسبب جدي، ولا بالصلح (Départ négocié)، ولا عند الوصول لسن التقاعد.,native
general_knowledge,قداش من مرة ينجم العرف يجددلي عقد الـ عقد محدد المدة؟,حسب القانون التونسي، العقد محدد المدة ينجم يوصل لأقصى حد 4 سنين (بالتجديد). بعد الـ 4 سنين، إذا كملت تخدم، تولي 'مرسم' (Titularisé) بصفة آلية.,native
general_knowledge,الاستقالة لازم تكون مكتوبة؟,إي، من المستحسن تكون مكتوبة ومصححة (رسالة موصى عليها) باش تحفظ حقك وتثبت التاريخ اللي خرجت فيه وتبدا تحسب مدة الإعلام.,native
general_knowledge,التربص (Stage) فيه خلاص؟,إذا كان تربص وجوبي متاع قراية، موش لازم الخلاص (أما فمة منح اختيارية). أما إذا كان عقد تربص كيما عقد التشغيل الأول ولا Karama، فمة منح معلومة يخلصها العرف وتكملها الدولة.,native
general_knowledge,شكون يخلص قصان الـ الصندوق الاجتماعي؟,القصان مقسوم: الخدام يخلص نسبة (9.18%) تتنحى من شهريته، والعرف يخلص النسبة الأكبر (أكثر من 16%) تتصب فوق الشهرية.,native
general_knowledge,شنوة شهادة الشغل (شهادة العمل)؟,هي ورقة يعطيهالك العرف كي تخرج من الخدمة، يكتب فيها وقتاش بدأت ووقتاش وفيت وشنوة كنت تخدم. واجبة بالقانون.,native
general_knowledge,كيفاش نلغي كونترا كراء قبل وقتو؟,لازم ترجع لشروط الكونترا. عادة فمة 'تنبيه' (إشعار مسبق) لازم تبعثه عدل منفذ قبل بشهر ولا ثلاث شهور. إذا ما فمش تفاهم، تنجم تخسر العربون ولا تخلص شهور الكراء الباقية.,native
general_knowledge,كيفاش نثبت اللي أنا خلصت دين لواحد؟,أحسن طريقة هي 'مخالصة' (وصل خلاص) مكتوبة ومصححة من عند الدائن، ولا وصل تحويل بنكي، ولا 'توصيل' بسيط فيه المبلغ والتاريخ.,native
task_oriented,شنوة هو الـ البرمجة الديناميكية وكيفاش نحل بيه مسألة Climbing Stairs؟,الـ البرمجة الديناميكية (DP) هو تكنيك يحل مشاكل كبيرة عن طريق تقسيمها لمشاكل صغيرة وتخزين النتائج (memoization). في مسألة الدروج (Climbing Stairs)، عدد طرق الوصول للدرجة n هو مجموع طرق الوصول لـ (n-1) و (n-2). هذي بالضبط متتالية فيبوناتشي! تحلها بـ array تخزن فيها النتائج باش ما تعاودش الحساب وتولي السرعة O(n).,native
task_oriented,شنوة أهم مهارات الـ Data general_knowledge اللي لازم نتعلمها؟,لازمك تبدا بـ بايتون ومكتبات كيف مكتبة باندا و numpy. من بعد تعلم SQL خاطر الداتا ديما في قواعد بيانات. لازمك زادة تفهم إحصاء واحتمالات. في مرحلة متقدمة، تعلم الـ تعلم آلي (كيفاش تعمل نماذج توقعات) والـ تعلم عميق بـ تينسورفلو ولا بايتورش. وأهم حاجة هي تطبيق اللي تعلمتو على مشاريع حقيقية من كاغل.,native
