category,instruction,response,augmentation_type
advice_guidance,أنا حبلة في الجمعة الثامنة، والتحليل الرقمي طاح من 7900 لـ 5900، والدم مازال يهبط.. شنية هذا؟,كِي يطيح الرقم الهرموني، معناها الجنين ما عادش قاعد ينمو (Fausse couche). لازم تمشي للطبيب ديريكت يعمل سونار ويقرر شنية يعمل.,original
advice_guidance,عمري 20 سنة والبريود تجيني كل 3 ولا 6 شهور، وشعري يطيح وعندي فقر دم.. شنوة السبب؟,أول حاجة داوي فقر الدم (Anémie) خاطر هو اللي يطيح الشعر ويخربق الهرمونات. وبعد أعمل تحاليل غدة ومبايض باش تعرف علاش الدورة موش منتظمة.,original
advice_guidance,أمي عندها السكر وضغطها طلع لـ 20 وتتنفض.. ياخي خطر؟,خطر كبير! الارتعاش والضغط العالي ينجم يعمل جلطة (AVC) لا قدر الله. لازم تلتزم بدواء الضغط وما تقصهوش جملة وتراقب السكر ديما.,original
advice_guidance,ولدي عمره سنتين وعنده جمعة كرشه يابسة (Constipation) والبراز كِي الحجر، الزيت والتحاميل ما عملوا شي.. شنوة السبب؟,لازم تهزه لطبيب أطفال يثبت في 'المصران' بتاعه. ينجم يكون عنده حساسية من حاجة في الماكلة ولا مشكلة في الحركة متاع المصران.,original
advice_guidance,عندي لحمية (كيس) في غدة بارثولين توجع فيا، لازم الطبيبة تقلبني ولا نحكي لها بركة؟,لازم 'التقليب' (L'examen) ضروري! الطبيبة لازم تعرف الحجم ولا كان فمة تعفن (Abcès) باش تعطيك الدواء الصحيح ولا تفرغها.,original
advice_guidance,خذيت أسبيرين وهبط عليا دم بني وبعد حسيت بوجيعة في رحمي.. ياخي من الدواء؟,الأسبيرين يسيل الدم، أما الوجيعة تنجم تكون علامة 'إجهاض' (Fausse couche). لازم ترتاح وتمشي تعمل سونار ديريكت تثبت في الجنين.,original
advice_guidance,كرشي ديما منفوخة ونتڨرع بصوت عالي، وشعري يطيح وعندي فشلة في بدني، وزيد الحليب يقلقني، شنوة هذا؟,الأعراض هذي تنجم تكون من المعدة ولا حساسية من حاجة تاكل فيها. لازمك تعمل منظار (Fibroscopie) على المعدة والاثني عشر باش الطبيب يشوف شنوة فمة لداخل بالضبط.,original
advice_guidance,عملت تحليل سيدا (HIV) بعد 33 يوم وطلع لاباس، ياخي كافي باش نطمن؟,التحليل باهي ويطمن، أما باش تقص الشك 100%، لازم تعاود التحليل بعد ما تعدي 3 شهور من العلاقة، وقتها تكون النتيجة نهائية.,original
advice_guidance,عندي عرق ينبض بقوة في رقبتي من لوطة ونشوف فيه بعيني ويخنق فيا، وين نمشي؟,برا ديريكت لجراح عام يثبتلك في 'الغدة الدرقية' (Goitre) ولا في الشرايين متاع الرقبة، هو اللي يوجهك للطريق الصحيح.,original
advice_guidance,راسي يسطر عليا من جيهة اليسار ووجيعة واصلة لرقبتي وكتفي، وعندي ڨريب (زكام)، شنوة هذا؟,هذا باين فيه التهاب في 'الجيوب الأنفية' (Sinusite) بسبب الڨريب. خوذ مسكن للوجيعة وبخاخة للخشم، وكان لزم مضاد حيوي.,original
advice_guidance,بنتي عمرها شهرين كِي تضحك ولا تبكي تسكر عينها اليسار وفمها يتعوج، عادي؟,هذي علامة متاع ضعف في 'العصب السابع'. لازم تهزها لطبيب أطفال ديريكت، ينجم يطلب تصوير 'رنين' (IRM) على الراس باش يتأكد اللي كل شي مريغل.,original
advice_guidance,البريود تأخرت 12 يوم، عملت تست في الأول طلع سلبي وبعد نص ساعة بان خط خفيف باهت، شنوة معناها؟,التست كِي يقعد برشة ينجم يعطي خط غالط. باش تقطع الشك، أعمل تحليل دم (Beta HCG) هو اللي يعطيك الصحيح 100%.,original
advice_guidance,عندي نفخ وشد مابين الخصيتين والمخرج، وطلعتلي حبة صغيرة غاديك، تخوف؟,من المستحسن تمشي لطبيب مسالك بولية يثبت فيها، لا تطلع 'خراج' (Abcès) ولا التهاب لازم يتداوى ديريكت.,original
advice_guidance,عندي تكيس مبايض ووجيعة قوية قبل البريود بـ 5 أيام، وإفرازات صفراء ديما، شنوة السبب؟,الوجيعة والإفرازات الاكثرية تكون من 'لحمة زايدة' (Polype) في الرحم ولا التهاب. لازمك تعمل سونار باش الطبيب يعرف شنوة فمة بالضبط.,original
advice_guidance,عملت رنين (IRM) ولقيت عندي شد عضلي وانزلاق غضروفي في الرقبة، شنوة معناها؟,معناها فمة 'دِيسك' (Disc) مابين الفقرة 5 و6 تحرك من بلاصته وضغط على العصب. لازمك دواء وراحة وترويض طبي (Kinésithérapie).,original
advice_guidance,يدي وساقي وراسي ينملوا عليا، وكِي نمس حاجة توجعني، شنوة نعمل؟,لازمك تعمل 'تخطيط أعصاب' (EMG) وتصوير 'رنين' على المخ باش الطبيب يفهم علاش الأعصاب قاعدة تعطي في إشارات وجيعة غلط.,original
advice_guidance,نشرب في دواء جرثومة المعدة وعملي غازات ونفخ كبير، نوقف الدواء؟,لا، ما توقفش الدواء. الغازات هذيك من مفعول 'الأنتيبيوتيك' (Antibiotique)، وتو تنحى وحدها كِي تكملالدوزة وتبرى الجرثومة.,original
advice_guidance,عندي شهر ملي وليت نركب البسكلات (Vélo) وجاني ارتخاء وصعوبة في الانتصاب، ياخي منها هي؟,إي، القعدة الطويلة والقوية على 'الكرسي متاع البسكلات' تضغط على الأعصاب والعروق غاديك. أرتاح مدة وتو يرجع كل شي لاباس وحده.,original
advice_guidance,عندي فوار وسخانة في وجهي ومازلت صغيرة، شنوة هذا؟,تنجم تكون مشكلة في 'الهرمونات' ولا 'الغدة الدرقية'. أعمل تحاليل TSH و FSH باش الطبيب يعرف الميزان متاع بدنك مريغل ولا لا.,original
advice_guidance,علاش كِي نجوع نولي نرجف ويدي ترعش؟,هذا هبوط سكر (Hypoglycémie). بدنك ما عادش فيه طاقة، فيبعث إشارات استغاثة في شكل رعشة. كول حاجة ديريكت وتو تتصلح.,original
advice_guidance,أنا مركبة لولب (Stérilet) وساعات كِي نتنظف نحس بـ السلك متاعه بصباعي، عادي؟,السلك لازم يكون موجود أما مووش خارج برشة. كان حسيت اللي السلك طوال ولا 'الحديدة' متاع اللولب بانت، راهو تحرك من بلاصته وما عادش يحمي من الحمل. لازمك 'إيكو' (Écho) للتثبيت.,original
advice_guidance,عملت علاقة بلاش واقي وبعد جمعتين جاتني فشلة وسخانة، تطلعش سيدا (HIV)؟,الأعراض هذي تنجم تكون أي 'ڨريب' عادية. تحليل السيدا ما يعطيش نتيجة صحيحة كان بعد 6 أسابيع على الأقل. عاود التحليل بعد شهر ونصف وبعد 3 شهور باش تقطع الشك باليقين.,original
advice_guidance,أنا عزباء وعندي وجيعة كبيرة في البريود ويهبطوا طوابع (كتل دم)، وعملت سونار قالولي لحمية؟,اللحمية في الرحم (Polype) هي اللي تعمل النزيف القوي والوجيعة وتهبط طوابع الدم. هي حاجة حميدة أما لازمها تتنحى ولا تداوى باش ترجع البريود عادية وما تعملكش فقر دم.,original
advice_guidance,شخص جاته جلطة في المخ وتشل في جنبه اليسار، ينجم يرجع يمشي؟,الأمل موجود برشة! لازم يبدأ 'الترويض الطبي' (Kinésithérapie) من توا. المخ ينجم يتعلم يحرك البدن من جديد بالخدمة والصبر. لازم زادة يريغل السكر والتنسيون باش ما تتعاودش.,original
advice_guidance,أنا في الشهر السابع وعندي حريقة (حرقان) تقطع في قلبي، شنوة ناخذ؟,الحريقة في السابع عادية خاطر الصغير يضغط على المعدة. اشرب كاس حليب بارد، وابعد على المقلي والحار، ونومك يكون وراسك عالي شوية. فمة 'سيرو' (Sirop) باهي للحوامل توصفولك الطبيبة.,original
advice_guidance,عندي وجيعة في قلبي كِي نحزن ولا نفرح، وعمري صغير، تطلعش جلطة؟,في عمرك إنت جلطة صعيبة. الأغلب هو 'ستريس' ولا 'قلق' (Angoisse) يعمل ضغط على الصدر. أما كان الوجيعة تمشي للكتف والفك، لازم تعمل تخطيط قلب (ECG) باش تطمن.,original
advice_guidance,عندي دِيسك (Disc Protrusion) في ظهري، باهي نمشي لواحد يطرطقلي عظامي؟,رد بالك! في حالات الديسك 'الطرطقة' العشوائية تنجم تزيد تخرج الغضروف وتضغط على العصب. الترويض الطبي العلمي (Kinésithérapie) أضمن وأخف ليك.,original
advice_guidance,عملت سكانير على راسي ولقاو جلطة قديمة، وهي تعملي في صفير في وذني؟,الجلطة القديمة تنجم تخلي آثار، أما الصفير (Acouphène) ينجم يكون من عروق الوذن ولا الضغط. لازم تعمل 'مقياس سمع' وتثبت مع طبيب أعصاب.,original
advice_guidance,الـ TSH متاعي طالعة برشة، ياخي هي اللي خلت السكر التراكمي يطلع؟,لا، الغدة الدرقية والسكر زوز مشاكل منفصلة. الـ TSH كِي تطلع معناها عندك 'خمول غدة'. لازم تحلل T3 و T4 باش تبدأ الدواء وتتعدل أمورك.,original
advice_guidance,عندي كحة (سعال) كِي نركد على ظهري عندها شهرين، شنوة تطلع؟,الكحة وقت الرقاد ديريكت تمشي لـ 'ارتجاع المعدة' (Reflux). الأسيد يطلع للحلق ويهيج الكحة. جرب ارقد على مخدة عالية ونقص مالعشاء الثقيل.,original
advice_guidance,تحليل الحمل المنزلي خطي خطي (خفيف) والطبيبة قالت كيس 2 سم، حمل هذا؟,الخط الخفيف يعني بداية حمل. الكيس الـ 2 سم ينجم يكون كيس حمل مازال ما بانش فيه الجنين، ولا كيس على المبيض. لازم تحليل دم (Beta HCG) باش تقطع الشك.,original
advice_guidance,أمي عندها ضيق في الصدر وتحليل (CRP) طلع عالي، شنوة معناها؟,الـ CRP العالي يعني فمة 'انفلاماسيون' (التهاب) في البدن. ينجم يكون من الصدر (نزلة شعبية) ولا ميكروب في البول. لازم طبيب يسمع صدرها ويعطيها الدواء المناسب.,original
advice_guidance,عندي خفقان في قلبي (Palpitation) وعندي مشكلة في الصمام، شنوة نعمل؟,لازمك تمشي لطبيب قلب يعملك 'رسم قلب' (ECG) ولا يركبلك 'هولتر' (Holter) يقيس دقات القلب 48 ساعة. تو يعرف نوع الخفقان ويعطيك الدواء اللي يركح الدقة.,original
advice_guidance,أنا حبلة في الشهر الثاني وتحليل الغدة (TSH) طلع 4.58، عادي؟,هذا يتسمى 'خمول خفيف' في الغدة. في الحمل، لازم الغدة تكون ناشطة أكثر. لازمك تبدأ تشرب 'تيروكسين' بجرعة خفيفة باش الصغير ينمو لاباس.,original
advice_guidance,الخروج (البراز) لونه اكحل وعندي وجيعة في معدتي، شنوة هذا؟,اللون الاكحل في الخروج يعني فمة دم 'مهضوم' جاي من المعدة (قرحة). هذي حالة لازمها 'منظار معدة' (Fibroscopie) ديريكت باش نوقفوا النزيف.,original
advice_guidance,عندي شحمة (كورة صغيرة) في ظهري طلعتلي بعد التمارين، شنوة هذي؟,تنجم تكون 'كيس دهني' (Lipome) ولا تشنج عضلي كبّر العضلة في بلاصة معينة. لازم طبيب يمسها بيده (جس) باش يعرف نوعها.,original
advice_guidance,عملت تست حمل منزلي طلع خط خفيف، والطبيبة قالتلي فمة كيس في الرحم؟,الخط الخفيف يعني بداية حمل. الكيس اللي شافته الطبيبة ينجم يكون 'كيس الحمل' مازال صغير (2 سم). أعمل 'تحليل دم رقمي' (Beta HCG) باش تقطع الشك.,original
advice_guidance,عندي حرق قوي (Metabolisme) وديما السكر طايح ونفشل من أقل مجهود، شنوة الحل؟,لازمك 'بيلان' كامل عند طبيب غدد. هبوط السكر المستمر (Hypoglycémie) مووش باهي، ينجم يكون من نقص في هرمونات معينة ولا مشكلة في البنكرياس.,original
advice_guidance,عندي فشلة، طفح جلدي، ولساني أبيض وصعوبة في رؤية الألوان، عملت 10 تحاليل سيدا (HIV) وطلعوا سلبيين، شنوة هذا؟,مادام 10 تحاليل سلبيين، انسى موضوع السيدا. الأعراض هذي تنجم تكون أمراض جنسية أخرى (Syphilis مثلاً) ولا نقص فيتامينات قوي. برا لطبيب جلدة توا يشخصك مريغل.,original
advice_guidance,الدورة مقطوعة عندها 4 سنين (Ménopause) واليوم نزل عليّ دم، علاش؟,هذي حالة لازمها فحص ديريكت عند طبيبة نساء. أي دم يهبط بعد ما يوفى الطمث لازم نثبتوا في 'بطانة الرحم' بالسونار باش نتأكدوا اللي ما ثماش حاجة تخوف.,original
advice_guidance,عندي وجيعة في رقبتي تمشي لراسي وليدي اليسار، وساعات يديا ورجليا يفشلوا، شنوة هذا؟,هذي تنجم تكون 'ديسك' في الرقبة (Hernie cervicale) قاعد يضغط على الأعصاب. لازمك تمشي لطبيب عظام وتعمل 'راديو' ولا IRM باش يثبت في الفقرات.,original
advice_guidance,بعد نهار تعب وسهر، نمت وفقت مفزوع بوجيعة في صدري وركبتي تكبست، تخوف؟,هذا اجهاد وتعب 'عصبي' (Stress). كِي تبدأ تعبان برشة وموش راقد، البدن يعمل ردات فعل تشنجية وقت النوم. ارتاح وارقد مليح وتو ما عادش يرجعلك.,original
advice_guidance,عمري 38 والدورة كانت 28 يوم ولات 25، وتوا عندها 5 أيام تأخير، شنوة نعمل؟,أول حاجة تعملها هي 'تحليل حمل' (Test de grossesse). التغيرات في العمر هذا عادية، أما التأخير مع إفرازات بيضاء يخلينا نشكوا في حمل أول حاجة.,original
advice_guidance,عندي حكة وحمورية وتنفخي (تورم) في المهبل، شنوة الدواء؟,ينجم يكون فطريات ولا حساسية من الصابون. المستحسن تغسل بماء دافئ فقط وتلبس قطن 'عريض'. لازم طبيبة تعطيك مرهم ولا تحاميل (Ovules) حسب نوع الالتهاب.,original
advice_guidance,شنوة هو الباكمايكر (Pacemaker) وكيفاش يخدم؟,هو 'ماكينة' صغيرة تزرع تحت الجلد، فيها خيوط تمشي للقلب. كِي تحس دقات القلب بطات برشة، تبعث 'تكة' الكتريك باش تعدل الريتم. يتسمى 'المنظم'.,original
advice_guidance,نجم نحي المرارة وعندي مشكلة في الغدة الدرقية (TSH طالع)؟,لازم 'تعدل' الغدة قبل العملية، خاطر هرمونات الغدة تأثر على 'البنج' (التخدير) ودقات القلب وسط العملية. ريڨل الغدة وبعد توكل على ربي.,original
advice_guidance,عندي نهجة ووجيعة في صدري نغزات، ونقصت في الميزان، شنوة هذا؟,النقص في الميزان مع النهجة ينجم يكون 'فقر دم' (Anémie) قوي. البدن ما عندوش دم باش يهز الأكسجين، فتولي تنهج. لازم تحليل 'FNS' وحديد.,original
advice_guidance,عندي دوخة ووجيعة راس وإسهال وردان، ياخي تسمم ولا كورونا؟,الأعراض هذي تمشي مع 'تسمم غذائي' ولا فيروس (Gastro). لازم تحليل براز و'CRP' باش نشوفوا الالتهاب فين، واشرب الماء باش ما تشيحش.,original
advice_guidance,يدي ترعش ديما وخايف لا يكون مرض باركنسون (Parkinson) وأنا مازلت صغير؟,الرعشة في عمرك (17 سنة) الاكثرية تكون من الستريس ولا القلق ولا نقص فيتامينات. 'باركنسون' يجي للكبار في السن. برّ ا عدي 'رنين مغناطيسي' (IRM) باش ترتاح وتعرف السبب الحقيقي.,original
advice_guidance,ظهري يسطر عليا والوجيعة هابطة لفخذي وركبتي، والطبيب قالي عرق النسا، شنوة نعمل؟,التصويرة العادية ما توريش كل شيء. لازمك تعمل 'IRM' على الفقرات القطنية باش تعرف الـ 'Hernie' فين بالضبط، وزيد ثبت في هشاشة العظام.,original
advice_guidance,تصويرة الصبغة (Hystéro) تنقص مخزون البويضات؟ ولازم ناخذ أنتيبيوتيك قبلها؟,لا، تصويرة الصبغة ما عندها حتى دخل بالمخزون. وما تستحقش تاخذ مضاد حيوي (Antibiotique) إلا إذا الطبيب شاف فمة التهاب.,original
advice_guidance,عملت عملية على الدوالي (Varicocèle) عندي شهرين، ومازلت نحس عروق منفوخة، فشلت العملية؟,وسّع بالك، التحسن بعد عملية الدوالي ياخذ من 3 لـ 6 شهور. البدن لازمه وقت باش يمتص العروق القديمة وترجع الأمور مريغلة.,original
advice_guidance,عملت علاقة موش محمية وحللت على السيدا (SIDA) بعد 52 يوم وطلع سلبي، ياخي يكفي؟,التحليل اللي عملته (جيل رابع) قوي ودقيق. مادام طلع سلبي بعد 50 يوم، اطمن. كان تحب تقلع الشك من جدرته، عاوده بعد 3 شهور.,original
advice_guidance,كِي نركد على ظهري نولي ننهج وما نجمش نتنفس من خشمي، شنوة هذا؟,ينجم يكون عندك 'لحمات' في خشمك ولا جيوب أنفية (Sinusite) تخلي الوسخ يرجع لتالي كِي تترقد. برّ ا عدي عند طبيب (ORL).,original
advice_guidance,عملت لازير لعيني (Correction) وعندي ضبابة كأني كيما خرجت من العملية، عادي؟,لازمك تستعمل 'القطرة' (Larmes artificielles) بانتظام وتكلم طبيبك ديريكت يثبت في العملية، ما تسكتش عليها.,original
advice_guidance,عندي كحة قوية كل ما ناخذ نفس عميق، الطبيب قالي صدرك لاباس، شنوة تطلع؟,ساعات الكحة تجي من 'المعدة' (Reflux). الـ 'أسيد' يرجع للحلق ويعمل كحة تشبه لمرض الصدر. جرب دواء المعدة وتو تشوف الفرق.,original
advice_guidance,كرشي توجعني من الوسط وعندي غازات ونهجة، شنوة هذي؟,هذيك علامات 'القولون العصبي' (Colon irritable). ابعد على الحار والبقوليات والتوابل وتو كرشك تريض وترتاح.,original
advice_guidance,أنا لاعب كورة وعندي وجيعة في أسفل ظهري، قالولي تشنج عضلي، شنوة تنصحني؟,عدي عند طبيب 'روماتيزم' واعمل 'IRM' باش تتأكد اللي ما فمش 'دِيسك'. وابعد على الحركات الفجئية وما تهزش الرزين.,original
advice_guidance,كليت وجبة رزيانة وحسيت حاجة واحلة في حلقي، شنوة نعمل؟,لازمك تعمل 'منظار' (Fibroscopie) للمعدة والمريء باش يشوف الطبيب لا فمة انسداد ولا مشكلة في الهضم.,original
advice_guidance,ولدي رضيع عمره شهر، عنده إسهال لونه أخضر ومنفوخ، شنوة نعمله؟,الإسهال عند الرضع يفرغهم من الماء ديريكت. هزه ديريكت للسبيطار باش ما يشيحش بدنه (Déshydratation).,original
advice_guidance,مريض سرطان الدم (Leucémie) بعد ما يبرى، ينجم يرجعله المرض ولا ما يجيبش صغار؟,إي للأسف، فمة إمكانية يرجع (Récidive) في حالات معينة. وبالنسبة للصغار، العلاج الكيمياوي ينجم يأثر على الخصوبة، أما العلم تقدم وتو فمة طرق باش نحافظوا على الإمكانية هذي قبل العلاج.,original
advice_guidance,ياخي القبض (Constipation) القوي وقت البريود يعمل رزانة ولوية في الحوض؟,إي نعم، المصران كِي يتعبى يضغط على الرحم والمبايض، وزيد هرمونات البريود ديجا تعمل انتفاخ، فتحس الحوض رزين ويوجع برشة.,original
advice_guidance,طلعتلي بقعة بيضاء في يدي، الطبيب قالي مووش بهاق (Vitiligo) أما نا خايف؟,كان الطبيب شافها بـ 'ضوء وود' (Wood's lamp) وقالك مووش بهاق، معناها تنجم تكون مجرد 'نخالية' من الشمس ولا فطريات. استعمل البومادة اللي عطاهالك وتو ترجع الجلدة للونها.,original
advice_guidance,عندي نغزات قوية في صدري لدرجة نفيق من النوم، ياخي قلبي تعب؟,النغزات اللي تفيق من النوم لازمها 'تخطيط قلب' (ECG) عند اختصاصي. تنجم تكون مجرد غازات ولا ستريس، أما مع القلب لازم ديما نثبتوا باش نرتاحوا.,original
advice_guidance,عندي سطر في بدني، خشمي يجري، وحلقي محروق.. شنوة ناخذ؟,هذا 'ڨريب' (Grippe). خوذ مسكنات كِيما الباراسيتامول، اشرب برشة سوائل دافية (ڨارص وعسل)، وكان فمة بلغم خوذ 'مذيب بلغم' (Mucolytique). وكان السخانة فاتت 3 أيام، لازمك طبيب.,original
advice_guidance,ريحتي ديما خايبة من صغري رغم اللي نحك في سنيا كل يوم؟,الحك بالشيتا ما يكفيش كِي يبدأ فمة 'كلكار' (Tartre) مخفي تحت اللثة. لازم تعمل 'تطريف سنين' (Détartrage) عند الدونتيست كل 6 شهور باش تنحي البكتيريا اللي تسيب الريحة.,original
advice_guidance,هزيت حاجة رزيانة جاني سطر من السرة لجنبي اليمين وخرجتلي نفخة صغيرة؟,هذا باين 'فتق' (Hernie). كِي هزيت الرزين، جدار البطن ضعف وخرجت 'العجينة' متاع المصران شوية. لازمك طبيب جراحة يثبت، الفتق ما يداويوش الدواء، لازم 'تلقيطة' جراحية.,original
advice_guidance,عندي سكر وتهبط عليا إفرازات بيضاء ريحتها خايبة، شنوة السبب؟,السكر كِي يبدأ طالع، يخلي 'الفطريات' (Champignons) تعشش في المناطق الحساسة. لازم تريغل سكرك وتاخذ تحاميل ضد الفطريات، ولا تو تقعد ديما ترجعلك.,original
advice_guidance,الطبيب قالي لازمك زريقة كورتيزون في ساقي، ياخي عندها أضرار؟,زريقة واحدة في المفصل (Infiltration) تعاون برشة في تنحية الالتهاب وما عندهاش أضرار كِيما الحرابش اللي تتشرب. المهم التشخيص يكون صحيح وتتزرق في بلاصتها.,original
advice_guidance,والدي عنده فشل في القلب وفتق كبير، الطبيب خايف من العملية، شنوة الحل؟,فشل القلب يخلي التخدير (Anesthésie) خطر. كان الفتق مووش 'مخنق' (يتوجع برشة ومحبوس)، المستحسن يبعد على العملية. كانه استعجالي، وقتها الجراح يقرر أخف الأضرار.,original
advice_guidance,عندي صداع ينبض في راسي (كِي المطرقة)، شنوة نعمل؟,هذا يشبه لـ 'الشقيقة' (Migraine). ثبت في التنسيون، ابعد على الضوء القوي والهرج، وخذ مسكن. كان قعد ديما يرجع، لازم طبيب أعصاب يشوفلك دواء 'وقائي'.,original
advice_guidance,أمي عندها موعد تلقيح كورونا (فايزر) وعندها دوالي (Varices) في ساقيها، يجرى لها حاجة؟,لا، ما فمة حتى قلق. الدوالي مرض في العروق السطحية وما عنده حتى علاقة بموانع التلقيح. تنجم تلقح وهي مرتاحة.,original
advice_guidance,الدورة كانت تجيني يومين، وبعد ولات نزيف سنين، وتوا رجعت 5 أيام، ياخي عادي؟,النزيف اللي قعد سنين مووش عادي، ينجم يعملك فقر دم (Anémie). توا 5 أيام تعتبر مدة طبيعية، أما لازمك تعملي تحاليل دم وتثبتي في مخزون الحديد.,original
advice_guidance,ظفري ولا خشين برشة وأصفر وبعد تكسر وحده، علاش هكا؟,هذي أغلب الظن 'فطريات الأظافر' (Onychomycose). الفطريات تاكل الظفر وتخليه يتفتفت. لازمك 'بوماضة' ولا طلاء أظافر طبي ضد الفطريات مدة طويلة لين يطلع ظفر جديد.,original
advice_guidance,مريضة سكر تحس في بدنها يشعل وتنميل في لحمها الكل، والحديد طايح (10)، شنوة السبب؟,السكر كِي يبدأ موش مريغل يحسس البدن بالسخانة. وزيد نقص الحديد (Anémie) يعمل الفشلة والتنميل. لازم تعدل السكر وتاخذ دواء الحديد وتو يرجع البدن يبرد.,original
advice_guidance,ياخي تلقيح كورونا يخلي تحليل السيدا (HIV) يطلع غلط؟,لا، جملة وتفصيلاً! هذا يفركس على فيروس وهذا يفركس على فيروس آخر. التلقيح ما يدخلش في نتيجة تحليل السيدا.,original
advice_guidance,شنوة الفرق بين دمّلة بجنب المخرج، والتهاب جلدة عادي؟,الدمّلة (Abcès) تكون وجيعتها 'تنبض' ومحجرة ومعبية بالقِحة، وتحتاج فتح. أما الالتهاب يكون مجرد حمورية وحكة وتبرى بالمضاد والتعقيم.,original
advice_guidance,نقوم الصباح ركايبي محجرين وما نجمش نفرد ساقيا، وبعد كِي نمشي يسرحوا، شنوة هذا؟,هذي علامة 'روماتيزم' (Arthrose ولا التهاب مفاصل). لازمك تشوف طبيب مفاصل يعملك تحاليل (العامل الروماتويدي) وتصويرة على الركايب.,original
advice_guidance,عندي كتمة في صدري والهواء محبوس بعد ما بكيت يومين، تخوف؟,هذا 'ضيق نفس' من الستريس والحزن (Crise d'angoisse). البدن يتشنج ويحسسك اللي النفس مقطوع. تنفس في ساشي ولا اعمل استرخاء وتو تسرح.,original
advice_guidance,عندي فشلة في يدي وساقي وصعوبة في صعود الدروج من 4 سنين، شنوة هذا؟,هذي فشلة عضلات مزمنة. تنجم تكون مشكلة 'أعصاب' ولا 'روماتيزم'. لازمك فحص عند طبيب أعصاب يعملك (EMG) باش يشوف قوة العضلات.,original
advice_guidance,علاش كِي نجوع نحس قلبي يخبط بقوة (Tachycardie)؟,هذا هبوط سكر خفيف. البدن يسيب 'الأدرينالين' باش يطلب الماكلة، والأدرينالين يجري دقات القلب. كول حاجة خفيفة وتو يركح قلبك.,original
advice_guidance,عندي فوارة وسخانة تطلع لراسي وعمري 45 سنة، شنوة هذا؟,هذي بداية 'تغيرات هرمونية' (Pré-ménopause). البدن يبدأ يوجّه في إشارات اللي الهرمونات قاعدة تنقص. استشيري طبيبة نساء تو تعطيك حاجات تعدل المزاج والسخانة.,original
advice_guidance,عملت تحليل FSH و LH وطلعوا قراب لبعضهم، ياخي عندي تكيس مبايض؟,لا، مووش بالضرورة. التحليل اللي يثبت التكيس بالرسمي هو هرمون الـ DHEAS. هذوكا ينجموا يكونوا عاديين، ثبت في الهرمون لاخر ووزيدك السونار.,original
advice_guidance,يا دكتور راني طفل في العشرين وعندي وجيعة في ظهري وساقي اليمين، وكِي ندخل للتواليت نحس القلقل (الخصية) تتنفخ، شنوة هذا؟,لازمك تمشي تعدي ديريكت، ينجم يكون 'فتق' (Hernie) ولا حاجة أخرى. أعمل 'إيكو' على الكرش والحوض وتحليل بول باش ترتاح.,original
advice_guidance,عملت تحليل NAT على السيدا (SIDA) بعد 9 أيام من الشك، يكفي ولا لا؟,التحليل هذا قوي برشة ويبان مفعوله حتى بعد ساعات. مادام ما عندك حتى أعراض تقلق، ما فمة حتى داعي للوسواس والخوف.,original
advice_guidance,عامل عملية على الرباط الصليبي والغضروف، لعبت ماتش كورة العشية وماتش في الليل، وليت نحس بوجيعة، شنوة نعمل؟,لازمك تعمل 'رنين مغناطيسي' (IRM) على الركبة. زوز ماتشوات في نهار واحد برشة جهد على عملية قديمة، لازم تثبت في وضعية الأربطة توا.,original
advice_guidance,عندي كعبورة وراء المخرج طرية وما توجعش، أما كِي نصب عليها الماء بقوة تسطرني، بواسير هذي؟,تنجم تكون بواسير خارجية ولا 'لحمية' (Polype). الطبيب هو الوحيد اللي يفرق بيناتهم كِي يمسها ويثبت فيها بالباهي.,original
advice_guidance,البريود متاعي ما تجيش كل 28 يوم، كيفاش نحسب أيام التبويض (Ovulation)؟,كِي تبدأ البريود مووش منظمة، صعيب برشة تعرف نهار التبويض بالضبط. لازمك تبع مع طبيبة ولا تستعمل 'تست التبويض' اللي يتباع في الصيدلية.,original
advice_guidance,كل ما ناكل حاجة كرشي توجعني ونردها، حتى الماء الصباح نرده ونكح بقوة، شنوة هذا؟,ياخي تحس بحريقة في صدرك بعد الماكلة؟ ينجم يكون عندك 'رفلو' (Reflux) ولا التهاب في المعدة. لازم طبيب جهاز هضمي يثبت فيك.,original
advice_guidance,طبيب العيون قالي عندك انحراف (Astigmatisme) بنسبة سالب نص، لازم نلبس مرايات؟,كان عينك تتعب ولا راسك يوجعك كِي تسوق، البسهم خير. أما كان تشوف مريغل وما يقلقك شيء، ما فمة حتى داعي للمرايات.,original
advice_guidance,علاش تطلعلي ولسيسة (دمامل) ولا خراج بجنب فتحة الشرج؟,تنجم تكون من قلة النظافة وتراكم العرق والبكتيريا، وساعات تكون مخبية وراها مشكلة في الهضم. لازم تداويها بسرعة باش ما توليش 'ناصور' (Fistule) وتقعد تعاني فيها.,original
advice_guidance,أنا حبلى وعندي بهاق (Vitiligo)، نجم نكمل نستعمل بوماضة فيوتوبك (Viatopic)؟,إي، استعملها وما تخافش، ما عندها حتى تأثير على الجنين. واصلي علاجك عادي.,original
advice_guidance,عندي خراج بجنب المخرج، ياخي لازم يتحل بالمشرط ولا الحِرابش (Antibiotique) تكفي؟,كان الخراج كبير، الحرابش وحدها ما تنحيشي. لازم الطبيب يحله وينظفه (Drainage) باش يخرج الميكروب الكل، ولا ينجم يرجع ويولي ناصور يصعب علاجه.,original
