category,instruction,response,augmentation_type
advice_guidance,تنجم تقلي كيفاش نتغلب على عادة التأجيل (المماطلة) في قرايتي؟,استعمل قاعدة الخمسة دقائق، ابدا في المهمة لمدة قصيرة وباش تلقى روحك كملت وحدك. قسم الخدمة الكبيرة لأجزاء صغيرة باش ما تحسش بالثقل وتهرب منها.,question_variant
advice_guidance,تنجم تقلي كيفاش نجم نحسن خطي في الكتيبة بالعربية؟,تدرب كل يوم على كتابة جمل قصيرة وركز على شكل الحروف وطريقة ربطهم. استعمل كراسات مخصصة للخط وحاول تقلد نماذج مكتوبة بطريقة صحيحة وجميلة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع طفل صغير يبكي برشة باش ياخذ لعبة في المغازة؟,ابعده على المكان وحاول تلهيه بحاجة أخرى من غير ما ترضخ لطلبه تحت ضغط البكاء. فسر له بسياسة اللي التصرف هذا ما يوصل لشي وعلمه الصبر والقناعة.,question_variant
advice_guidance,تنجم تقلي كيفاش ننظم خزانة حوايجي اللي ديما داخلة بعضها؟,تخلص من الحوايج اللي ما عادش تلبسهم وقسم الباقي حسب الفصول والأنواع. استعمل منظمات داخل الخزانة ورجع كل حاجة لبلاصتها فور استعمالها باش تحافظ على الترتيب.,question_variant
advice_guidance,تنجم تقلي شنوة نعمل باش نحمي عينيا من شاشة الحاسوب؟,نقص في إضاءة الشاشة واستعمل نظارات مخصصة تحمي من الأشعة الزرقاء. طبق قاعدة عشرين عشرين، كل عشرين دقيقة ثبت في حاجة بعيدة لمدة عشرين ثانية.,question_variant
advice_guidance,تنجم تقلي كيفاش نتخلص من الخجل الزايد وقت اللي نقابل ناس جدد؟,ابدا بالسلام والابتسامة وحضر أسئلة بسيطة تفتح بيها مواضيع للنقاش. تذكر اللي الناس الكل تنجم تحس بشوية ارتباك، ركز على المستمع وباش يزول الخجل تدريجيا.,question_variant
advice_guidance,تنجم تقلي كيفاش نعرف اللي العرض المهني هذا وهمي ولا لا؟,ثبت في اسم الشركة ومقرها وما تبعثش معطيات شخصية ولا فلوس قبل ما تقابلهم رسمي. الشركات الجدية ديما تعمل مقابلات في مقراتها الرسمية وتكون إجراءاتها واضحة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع الفشل في الحصول على تأشيرة سفر؟,ثبت في أسباب الرفض وحاول تصلح النقائص في الملف المرة الجاية. اعتبرها فرصة باش تحضر أوراقك أحسن ولا تخمم في وجهة أخرى تكون أسهل وأنسب ليك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف كي نضيع أوراقي الرسمية (تعريف، برمي)؟,امشي لأقرب مركز شرطة واعلم على ضياعهم باش تاخذ شهادة ضياع تحميك قانونيا. ابدا في إجراءات استخراج نسخ جديدة في أسرع وقت باش ما تعطلكش مصالحك.,question_variant
advice_guidance,تنجم تقلي كيفاش نحضر روحي لنقلة لدار جديدة من غير قلق؟,ابدا بلم الحوايج اللي ما تستعملهمش برشة قبل بمدة وقيد كل صندوق شنوة فيه. استعين بناس مختصين في النقل باش تحافظ على أثاثك وتوفر على روحك التعب البدني.,question_variant
advice_guidance,تنجم تقلي كيفاش ننقص من التوتر قبل ما نعدي برمي السياقة؟,تدرب مليح مع المدرب متاعك في بلايص متنوعة لين تولي متمكن من الكرهبة. ليلة الاختبار ارقد بكري وحاول تتخيل روحك تسوق بسياسة ونجاح باش تقوي ثقتك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع تقلب المزاج في فصل الشتاء؟,حاول تخرج تمشي في الوقت اللي تطلع فيه الشمس وكول ماكلة صحية فيها فيتامينات. خصص وقت للهوايات اللي تحبها في الدار باش تحافظ على روحك المعنوية عالية.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع ولد يحب ديما يقلد صحابه في حاجات خايبة؟,فهمه اللي الشخصية القوية هي اللي تعرف تختار الصح من الغلط مش اللي تتبع الناس. شجعه على مصاحبة ناس باهيين عندهم طموح وأهداف باهية في حياتهم.,question_variant
advice_guidance,تنجم تقلي كيفاش ننظم حفلة عيد ميلاد بسيطة وغير مكلفة؟,استدعى الأصدقاء القراب فقط وحضر الحلويات والمملحات في الدار بيدك. ركز على الجو واللمة الباهية مش على المظاهر والمصاريف الزايدة اللي ما عندها حتى فايدة.,question_variant
advice_guidance,تنجم تقلي شنوة نعمل باش نحمي بشرتي من الشمس القوية في الصيف؟,استعمل كريم واقي من الشمس وخرج ديما في الأوقات اللي تكون فيها الحرارة ناقصة. البس حوايج قطنية خفيفة واشرب برشة ماء باش تحافظ على رطوبة بدنك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع الشعور بالذنب كي نغلط في حق حد؟,اعترف بغلطك واعتذر للشخص المعني بصدق وحاول تصلح اللي تنجم تصلحه. تعلم من الغلطة وما تخليش الشعور بالذنب يوقفك، المهم هو عدم تكرار نفس الفعل.,question_variant
advice_guidance,تنجم تقلي كيفاش نحافظ على هدوئي وقت العرك في الكياس؟,ما تنزلش لمستوى الشخص المستفز وواصل طريقك من غير ما تلتفت له. تذكر اللي سلامتك وسلامة كرهبتك أهم من أي نقاش عقيم ينجم يوفى بمشكلة كبيرة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع ولدي الصغير اللي ديما يغير من خوه المولود جديد؟,حاول تعطي وقت خاص للولد الكبير وتحسسه اللي مكانته ما تبدلتش في الدار. شركه في العناية بالرضيع باش يحس روحه مسؤول ومهم مش مستبعد.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يسألني على خصوصياتي وشهريتي؟,جاوب بإجابات عامة ومختصرة ووضح اللي انت ما تحبش تحكي في الأمور الشخصية. بدل الموضوع بلباقة ولا استعمل الدعابة باش تبين اللي الinstruction مش في بلاصته.,question_variant
advice_guidance,تنجم تقلي كيفاش نقنع أمي اللي نحب نسكن وحدي باش نولي مسؤول على روحي؟,فسر لها اللي الهدف هو بناء شخصيتك وتعلم تسيير أمور الحياة اليومية مش الهروب من العائلة. ابدا بخطوات صغيرة وبين لها اللي انت منضبط وقادر تتحمل مصاريفك وحدك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع زميل في الخدمة ديما ينسب مجهودي لروحه قدام المدير؟,وثق خدمتك ديما بالبريد الإلكتروني واحرص باش يكون المدير في علمك بمراحل الإنجاز. في الاجتماعات، تكلم بوضوح على المهام اللي قمت بيها باش تحفظ حقك المهني.,question_variant
advice_guidance,تنجم تقلي كيفاش ننظم وقتي بين الخدمة والقراية في الليل؟,حضر جدول أسبوعي دقيق وخصص ساعات معينة للدراسة بعد وقت الراحة من الخدمة. استغل أيام العطل للمراجعة العميقة وحاول تحافظ على نظام نوم مستقر باش ما تتعبش.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع الخوف من ركوب الطيارة؟,اطلع على طريقة عمل الطيارة باش تفهم اللي الأصوات والتحركات عادية وآمنة. استعمل تقنيات التنفس العميق واسمع موسيقى هادية باش تلهي ذهنك وقت الرحلة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع ولدي اللي ولى يكذب باش يهرب من العقاب؟,حسسه بالأمان وفهمه اللي الصدق يخليك تسامحه أكثر من الكذب. ابعد على العقاب القاسي اللي يولد الخوف وشجعه باش يتحمل مسؤولية أغلاطه بشجاعة.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار اختصاص جامعي مطلوب في سوق الشغل مستقبلا؟,ابحث في المجالات التكنولوجية، الذكاء الاصطناعي، والطاقات المتجددة اللي قاعدة تطور بسرعة. شوف التقارير الاقتصادية وكلم ناس يخدموا في قطاعات مختلفة باش تاخذ فكرة واضحة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع جاري اللي ديما يطلب مني قضاءات بكرهبتي؟,اعتذر بكل لطف كي تبدا مشغول ووضح اللي عندك التزامات خاصة تمنعك. من حقك تحافظ على خصوصية وسيلتك الخاصة من غير ما تحس بالحرج تجاه طلبات الآخرين.,question_variant
advice_guidance,تنجم تقلي كيفاش نقوي ذاكرتي في حفظ الكلمات بلغة أجنبية؟,استعمل الكلمات الجديدة في جمل مفيدة وكررها في أوقات مختلفة من النهار. اربط الكلمة بصورة ولا بموقف معين باش يسهل على مخك استحضارها وقت الحاجة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يسخر من لبستي وهندامي؟,البس الحاجة اللي ترتاح فيها وتعبر على شخصيتك وما تخليش كلامه يهز ثقتك. التجاهل هو أحسن رد، وإذا كررها وضح له اللي ذوقك الشخصي مش مجال للنقاش.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار كتاب باهي باش نرجع لعادة القراءة؟,ابدا بكتب صغيرة ولا روايات مشوقة في المجال اللي تحبه (تاريخ، علم نفس، خيال). اقرا الملخصات والتعليقات قبل ما تشري باش تضمن اللي الموضوع باش يشدك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع الغربة وصعوبة الاندماج في بلاد جديدة؟,تعلم لغة البلاد وانخرط في أنشطة جمعياتية ولا رياضية باش تقابل ناس جدد. حافظ على تواصلك مع عائلتك لكن ابني روتين يومي يخليك تحس بالاستقرار في مكانك الجديد.,question_variant
advice_guidance,تنجم تقلي كيفاش نتخلص من الأفكار السلبية اللي تجيني قبل النوم؟,اكتب كل الحاجات اللي شاغلة بالك في كناش وخليها للغد الصباح. استعمل تمارين الاسترخاء العضلي وركز على ذكريات باهية باش تصفي ذهنك وترقد مرتاح.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع طفل صغير يغير من ألعابه ويحب ياخذ ألعاب غيره؟,علمه مفهوم المشاركة والدور، وفسر له اللي لكل شخص عنده حاجاته الخاصة. شجعه كي يلعب مع غيره بنظام وكافئه على السلوك الطيب والمشاركة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما ينسى المواعيد متاعي؟,ذكره بالموعد قبل بنهار ولا بساعات عن طريق رسالة قصيرة. إذا استمر الاستهتار، وضح له اللي وقتك ثمين ولازم يحترم المواعيد المتفق عليها.,question_variant
advice_guidance,تنجم تقلي كيفاش نحافظ على صلة الرحم مع عائلتي وأنا نسكن بعيد؟,خصص وقت أسبوعي للمكالمات الهاتفية ولا عبر الفيديو باش تسأل على أحوالهم. حاول تنظم زيارات في العطل والمناسبات باش تحافظ على القرب والمودة.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار روضة أطفال تتبع نظام تعليمي حديث؟,لوج على الروضات اللي تركز على اللعب البيداغوجي وتنمية المهارات الحسية. زور المكان وشوف كيفاش يتعاملوا مع الفضول الطبيعي للطفل وكيفاش يطوروا لغته.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يرمي عليا في المعنى (كلام غير مباشر)؟,واجهه بكل هدوء واسأله شنوة يقصد بكلامه بالضبط باش تضطره يكون واضح. الصراحة تقطع الطريق على التأويلات وتحط حد للتصرفات المستفزة.,question_variant
advice_guidance,تنجم تقلي كيفاش نلقى توازن بين ممارسة هوايتي والاهتمام بداري؟,خصص ساعات محددة في الأسبوع للهواية واعتبرها وقت مقدس لتجديد طاقتك. اطلب من أفراد العائلة يعاونوك في شغل الدار باش يتوفرلك الوقت اللازم لنفسك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع المراهق اللي ولى يتمرد على قوانين الدار؟,بدل أسلوب الأوامر بأسلوب التفاوض والحوار وشركه في وضع قوانين البيت. خليه يتحمل عواقب تصرفاته بسياسة باش يفهم اللي الحرية تقابلها مسؤولية.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يتدخل في تربيتي لأولادي؟,اشكر الشخص على اهتمامه ووضح له اللي انت وزوجك عندكم منهج خاص في التربية. حافظ على حدودك بكل أدب باش ما تسمحش بالتدخل اللي يربك الصغار.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار جيران باهيين قبل ما نسكن في حي جديد؟,اسأل في الحومة على الجو العام ومدى الهدوء والنظافة في المكان. زور الحي في أوقات مختلفة من النهار والليل باش تلاحظ تصرفات الناس اللي ساكنين غاديك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع خسارة شخص عزيز عليا؟,اعطي لروحك الحق باش تحزن وتخرج مشاعرك وما تضغطش على نفسك باش تولي باهي بسرعة. احكي مع ناس يحبوك وخلد ذكرى الشخص بحاجات باهية تنفع غيره.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع مدير يرفض يعطيني عطلتي السنوية؟,راجع قانون الشغل والاتفاقية المشتركة الخاصة بقطاعك باش تعرف حقوقك. حاول تقترح عليه تاريخ بديل يراعي مصلحة الخدمة ويضمن لك حقك في الراحة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع ولدي اللي ديما يغير من خوه المولود جديد؟,حاول تعطي وقت خاص للولد الكبير وتحسسه اللي مكانته ما تبدلتش في الدار. شركه في العناية بالرضيع باش يحس روحه مسؤول ومهم مش مستبعد.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار كتاب باهي باش نرجع لعادة القراءة؟,ابدا بكتب صغيرة ولا روايات مشوقة في المجال اللي تحبه. اقرا الملخصات والتعليقات قبل ما تشري باش تضمن اللي الموضوع باش يشدك.,question_variant
advice_guidance,تنجم تقلي كيفاش نحافظ على صلة الرحم مع عائلتي وأنا نسكن بعيد؟,خصّص وقت أسبوعي للمكالمات الهاتفية ولا عبر الفيديو باش تسأل على أحوالهم. حاول تنظم زيارات في العطل والمناسبات باش تحافظ على القرب والمودة.,question_variant
advice_guidance,تنجم تقلي كيفاش نلقى خدمة في الخارج بطريقة قانونية؟,لوج في المواقع الرسمية متاع عقود الشغل الدولية وحضر ملفك باللغة المطلوبة. تأكد من مصداقية الشركة قبل ما تصحح أي عقد والتزم بالإجراءات الإدارية متاع السفارة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يرمي عليا في المعنى؟,واجهه بكل هدوء واسأله شنوة يقصد بكلامه بالضبط باش تضطره يكون واضح. الصراحة تقطع الطريق على التأويلات وتحط حد للتصرفات المستفزة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يتدخل في تربيتي لأولادي؟,اشكر الشخص على اهتمامه ووضح له اللي انت عندك منهج خاص في التربية. حافظ على حدودك بكل أدب باش ما تسمحش بالتدخل اللي يربك الصغار.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع صغاري اللي ديما يتصارعوا على أبسط الحاجات؟,حاول ما تتدخلش في كل عركة صغيرة باش يتعلموا يحلوا مشاكلهم وحدهم. شجعهم على الحوار والمشاركة وكافئهم وقت اللي يلعبوا مع بعضهم في هدوء.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يطلب مني فلوس وموش ناوي يرجع؟,اعتذر بلطف وقول اللي عندك التزامات مالية وما تنجمش تخرج حتى مليم توة. الصراحة من الأول تحميك من ضياع فلوسك ومن المشاكل في المستقبل.,question_variant
advice_guidance,تنجم تقلي كيفاش نقنع بابا باش يخليني نمارس رياضة قتالية؟,فسر له اللي الرياضة هذي تقوي الشخصية وتعلم الانضباط والدفاع عن النفس. أكد له اللي فما مدربين مختصين وقواعد سلامة صارمة تحمي المشاركين.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع زميل ديما ينقل الإشاعات في الخدمة؟,تجنب الدخول معاه في مواضيع جانبية وخلي كلامك محصور في أمور الخدمة فقط. ما تعطيه حتى معلومة شخصية وما تنقلش كلامه لغيرك باش ما توليش طرف في المشكل.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن عرض سكن وقت اللي نحب نكري دار؟,ثبت في حالة الدار من داخل وقربها من وسائل النقل وقضاءاتك اليومية. قارن الأثمان في نفس المنطقة وتأكد اللي العقد واضح ويحفظ حقوقك وحقوق الملاك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يتاخر على المواعيد الرسمية؟,وضح له اللي التاخير يعطل مصالحك ويضيع لك وقتك الثمين. اطلب منه يلتزم بالوقت في المرات الجاية ولا اضطر باش تبدا مهامك من غير ما تستناه.,question_variant
advice_guidance,تنجم تقلي كيفاش نقوي علاقتي مع إخوتي بعد ما كبرنا وتفرقنا؟,بادر بالinstruction عليهم بانتظام ونظموا لمات دورية في الدار ولا في بلاصة تحبوها. المشاركة في المناسبات والوقوف مع بعضكم في الشدائد هو اللي يحيي صلة الرحم.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار روضة تتبع منهج المنستوري لولدي؟,ثبت إذا كان المنشطين عندهم تكوين خاص في هذا المنهج ويحترموا استقلالية الطفل. شوف فضاء الروضة لازم يكون مجهز بأدوات تعليمية ملموسة تشجع على التعلم الذاتي.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع عرف يطلب مني خدمة في وقت راحتي؟,وضح له بكل أدب اللي وقت الراحة مخصص للعائلة ولا لاسترجاع النشاط. اقترح عليه القيام بالمهمة في أول وقت من نهار الخدمة الموالي بكل جدية.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية دهن لبيوت الدار؟,اختار أنواع دهن تكون سهلة التنظيف وما تطلعش روائح قوية تقلق الصحة. ثبت في الألوان اللي تعطي إضاءة ووسع للبيت واستشير أهل الخبرة في الماركات الباهية.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما يرمي في الكلام الجارح ويقول نفدلك؟,وقف الشخص عند حده وفهمه اللي النوع هذا من الفدلكة ما يعجبكش ويقلقك. الوضوح من الأول يخلي الناس تحترمك وما تتجاوزش حدودها معاك.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار جراح باهي لعملية تجميل ضرورية؟,لوج على طبيب عنده سمعة طيبة وتجربة طويلة في المجال اللي حاجتك بيه. اسأل مرضى عملوا عنده قبل وشوف النتائج وتأكد اللي المصحة مجهزة بكل الوسائل.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع ولد مراهق ولى يدخن في السر؟,احكي معاه بسياسة وفسر له مخاطر التدخين على صحته ورياضته في المستقبل. حاول تفهم الأسباب اللي خلاته يبدا وشجعه باش يبطل من غير ما تستعمل العنف.,question_variant
advice_guidance,تنجم تقلي كيفاش نقنع شريك حياتي باش نبداو مشروع مشترك؟,اعرض عليه الفكرة بكل تفاصيلها وفسر له كيفاش باش تنجح وتطور حياتكم المادية. أكد له اللي الشراكة باش تقوي العلاقة بيناتكم إذا تقسمتوا المسؤوليات بوضوح.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع الخوف من الموت وفقدان الأقارب؟,ركز على عيش اللحظة الحالية مع الناس اللي تحبهم وتمتع بوقتك معاهم. اقبل اللي الموت حقيقة لازمة واستثمر طاقتك في عمل الخير وترك أثر باهي في الدنيا.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن مدرسة خاصة لولدي؟,ثبت في البرنامج التعليمي، عدد التلاميذ في القسم، وكفاءة الإطار التربوي. زور المدرسة واسأل على الأنشطة الثقافية والرياضية اللي توفرها للتلامذة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يقارن في حياتي بحياة غيري؟,فهمه اللي كل انسان عنده ظروفه ومساره الخاص في الحياة والمقارنة ما عندها حتى فايدة. ركز على نجاحاتك الخاصة ووضح له اللي انت راضي باللي عندك.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار كرهبة تكون اقتصادية في استهلاك المازوط؟,لوج على الأنواع اللي الموتور متاعها صغير ومعروفة بقلة الاستهلاك. ثبت في الحالة الميكانيكية للكرهبة واعمل تجربة سياقة باش تعرف مدى كفاءتها في الطريق.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع طفل ديما يضرب صحابه في الروضة؟,فهمه اللي العنف مش وسيلة للتعبير وعلمه يطلب اللي يحب عليه بالكلام. ابحث عن الأسباب اللي تخليه يتصرف هكا وحاول تعالجها بالهدوء والحوار.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يخلف وعوده معايا؟,ما عادش تعول عليه في الحاجات المهمة وحاول تلقى بدائل أخرى تضمن لك قضاء حاجتك. الوضوح في التعامل يخليك تتجنب خيبة الأمل من ناس مش ملتزمين.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية عسل حر وموش مغشوش؟,اشري العسل من عند النحالين الموثوقين ولا من محلات معروفة ومراقبة. العسل الحر ديما يكون عنده ريحة وطعم خاص وما يتجمدش بسهولة في البرد.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يحب يظهر روحه خير من الناس الكل؟,خله يحكي كيف ما يحب وما تدخلش معاه في منافسة عقيمة تضيع لك وقتك. ثقتك في روحك هي اللي تفرض احترامك مش كثرة الكلام على الإنجازات.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن وقت للسفر باش تكون التذاكر رخيصة؟,احجز تذكرتك قبل بمدة طويلة وابعد على أوقات العطل والمواسم السياحية. استعمل مواقع مقارنة الأسعار وسافر في وسط الأسبوع باش تلقى أثمان مناسبة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما ينسى المعروف اللي عملته معاه؟,اعمل الخير لوجه الله وما تستناش مقابل من العباد باش ما تحسش بالخيبة. اللي ينسى المعروف هو اللي خاسر قيمته، وانت خليك ديما صاحب معدن طيب.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية زيت زيتون للاستهلاك اليومي؟,اختار زيت زيتون بكر ممتاز يكون معصور على البارد وريحته قوية وطعمه مر شوية. ثبت في تاريخ العصر وخزنه في بلاصة مظلمة وباردة باش يحافظ على منافعه.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع ولد يحب ديما يسهر برشة وما يحبش يرقد بكري؟,حدد وقت معين للنوم وابعد عليه الشاشات قبل ساعة باش بدنك يتحضر للراحة. خليه يمارس أنشطة حركية في النهار باش يحس بالتعب ويرقد بسهولة في الليل.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن وجهة سياحية في تونس للعائلة؟,اختار بلايص تكون فيها مرافق ترفيهية للأطفال وهدوء للكبار. مدن كيف طبرقة ولا جربة توفر نزل باهية وأنشطة متنوعة ترضي العائلة الكل.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما يحب يفرض رأيه في الاجتماعات؟,اسمع له للأخر وبعد قدم رأيك المبني على حجج ومنطق قوي وهادئ. اطلب رأي البقية باش تضمن اللي القرار يكون جماعي مش مبني على رأي واحد.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية تلفزة لبيت القعاد؟,ثبت في دقة الصورة وحجم الشاشة اللي لازم يتماشى مع مساحة البيت. اختار ماركة معروفة بضمان باهي وخدمة ما بعد البيع باش تضمن حقك.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع زميل ديما يطلب مني نخدم له خدمته؟,اعتذر بلطف وقول اللي عندك مهامك الخاصة اللي لازم تكملها في الوقت. علمه كيفاش يعمل الخدمة مرة واحدة وبعد خليه يتحمل مسؤوليته وحده.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية غسالة ملابس تكون اقتصادية؟,ثبت في تصنيف استهلاك الطاقة والماء واختار غسالة فيها برامج سريعة واقتصادية. اسأل على توفر قطع الغيار وسهولة التصليح قبل ما تشري.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما يقلد فيا في كل حاجة نعملها؟,اعتبر التقليد نوع من الإعجاب بشخصيتك وبذوقك وما تقلقش روحك. واصل تميزك واعمل حاجات جديدة، وبالوقت باش تكتشف اللي الأصالة ديما خير.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن وقت لدهن الدار من الداخل؟,أحسن وقت هو فصل الربيع ولا الصيف باش ينشف الدهن بسرعة وما تبقاش الريحة. تأكد اللي الدنيا شايحة وما فمااش رطوبة في الحيوط قبل ما تبدا.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يتكلم في التليفون بصوت عالي في النقل؟,إذا كان الصوت يقلقك برشة، نجم تطلب منه بكل لطف ينقص شوية في صوته. أحسن حل هو تستعمل سماعات وتسمع حاجة تحبها باش تعزل روحك على الضجيج.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية زيت محرك للكرهبة متاعي؟,اتبع توصيات المصنع الموجودة في كتاب الكرهبة واختار لزوجة الزيت المناسبة. ابعد على الأنواع الرخيصة واشري من محطات معروفة باش تضمن حماية الموتور.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما يتدخل في لبسي؟,فهمه اللي لبستك هي تعبير على ذوقك الشخصي وانت الوحيد اللي تقرر شنوة يواتيك. خليك واثق في اختياراتك وما تعطي لغيرك فرصة باش يفرض رأيه عليك.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية دقيق (فرينة) للخبز في الدار؟,اختار دقيق يكون فيه نسبة بروتين عالية باش يجي الخبز خفيف ومنفج. ثبت في تاريخ الإنتاج واشري كميات صغيرة باش تقعد ديما فريشك وباهية.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع زميل ديما يتاخر في تسليم خدمته ويعطلني؟,حدد له موعد تسليم قبل الوقت الحقيقي باش يكون عندك هامش متاع تصرف. إذا استمر المشكل، وضح له أهمية الالتزام بالوقت لمصلحة الفريق والخدمة.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية عطر تدوم برشة؟,ثبت في تركيز العطر، الأنواع اللي مكتوب عليها (Eau de Parfum) تدوم أكثر من غيرها. جرب العطر على جلدك واستنى شوية باش تعرف كيفاش تولي ريحته بعد مدة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما يسخر من لهجتي وكلامي؟,خليك فخور بلهجتك وبأصلك وما تخليش كلامه يأثر فيك. رد عليه بكل ثقة ووضح له اللي الاختلاف في الكلام هو ثراء مش مجال للسخرية.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية مكيف هواء يكون صامت؟,ثبت في مستوى الضجيج (الديسيبل) المكتوب في المواصفات واختار النوعيات الحديثة. استشير مجربين واختار ماركة عندها سمعة باهية في هدوء المروحة والموتور.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع شخص ديما يحب يعرف أسرار غيره؟,تجنب الحديث في مواضيع خاصة قدامه وغير الحوار لمواضيع عامة ومحايدة. الصمت والحذر هما أحسن وسيلة لحماية خصوصيتك من الناس الفضوليين.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية سجاد لبيت النوم؟,اختار سجاد يكون ملمسه ناعم ودافي وسهل التنظيف وما يسيبش خيوط. ثبت في الألوان اللي تتماشى مع ديكور البيت وتعطي إحساس بالراحة والسكينة.,question_variant
advice_guidance,تنجم تقلي كيفاش نتعامل مع شخص ديما يطلب مني نصايح وما يعملش بيها؟,اعطي رأيك باختصار ومن غير ما تستنى منه باش يطبقه بالضرورة. تذكر اللي كل واحد مسؤول على قراراته، وانت عملت اللي عليك بمجرد تقديم النصيحة.,question_variant
advice_guidance,تنجم تقلي كيفاش نختار أحسن نوعية ثلاجة تكون واسعة من داخل؟,ثبت في سعة التخزين باللتر وتوزيع الرفوف والجراري في الباب. اختار ثلاجة فيها إضاءة باهية ونظام تبريد يوزع الهواء في كل البلايص بانتظام.,question_variant
advice_guidance,تنجم تقلي كيفاش نتصرف مع زميل ديما يتكلم في أمور السياسة في الخدمة؟,حاول تبعد على النقاشات هذي وقول اللي انت تفضل تركز في خدمتك فقط. السياسة موضوع ينجم يسبب خلافات، والحياد هو أحسن حل في محيط العمل.,question_variant
